alpha,K,d,mixture_id,dataset_id,n,N,cost_scheme,algorithm,exact_recovery,ari,k_hat,k_correct,exact_recovery_at_k_hat,pam_one_swap_certified,pam_hit_cap,mixture_key
0.3,4,5,2,16,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,16,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,16,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,16,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/2
0.3,4,5,2,16,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,16,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,16,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,16,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/2
0.3,4,5,2,16,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,16,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,16,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,16,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/2
0.3,4,5,2,16,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,16,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,16,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,16,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/2
0.3,4,5,2,16,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,16,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,16,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,16,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/2
0.3,4,5,2,17,100,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,17,100,200,constant,complete,0,0.6414726391120585,4,1,0,,,mixture/0.3/4/5/2
0.3,4,5,2,17,100,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,17,100,200,constant,pam,0,0.9874642986177877,4,1,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,17,200,200,constant,single,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,17,200,200,constant,complete,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,17,200,200,constant,average,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,17,200,200,constant,pam,1,1.0,3,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,17,300,200,constant,single,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,17,300,200,constant,complete,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,17,300,200,constant,average,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,17,300,200,constant,pam,1,1.0,2,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,17,400,200,constant,single,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,17,400,200,constant,complete,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,17,400,200,constant,average,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,17,400,200,constant,pam,1,1.0,3,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,17,500,200,constant,single,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,17,500,200,constant,complete,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,17,500,200,constant,average,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,17,500,200,constant,pam,1,1.0,3,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,17,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,17,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,17,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,17,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/2
0.3,4,5,2,17,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,17,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,17,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,17,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/2
0.3,4,5,2,17,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,17,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,17,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,17,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/2
0.3,4,5,2,17,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,17,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,17,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,17,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/2
0.3,4,5,2,17,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,17,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,17,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,17,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/2
0.3,4,5,2,18,100,200,constant,single,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,18,100,200,constant,complete,0,0.6323845957194862,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,18,100,200,constant,average,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,18,100,200,constant,pam,1,1.0,2,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,18,200,200,constant,single,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,18,200,200,constant,complete,0,0.6382944250415001,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,18,200,200,constant,average,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,18,200,200,constant,pam,1,1.0,2,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,18,300,200,constant,single,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,18,300,200,constant,complete,0,0.6275785490046294,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,18,300,200,constant,average,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,18,300,200,constant,pam,1,1.0,2,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,18,400,200,constant,single,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,18,400,200,constant,complete,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,18,400,200,constant,average,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,18,400,200,constant,pam,1,1.0,3,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,18,500,200,constant,single,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,18,500,200,constant,complete,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,18,500,200,constant,average,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,18,500,200,constant,pam,1,1.0,2,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,18,600,200,constant,single,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,18,600,200,constant,complete,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,18,600,200,constant,average,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,18,600,200,constant,pam,1,1.0,3,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,18,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,18,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,18,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,18,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/2
0.3,4,5,2,18,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,18,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,18,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,18,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/2
0.3,4,5,2,18,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,18,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,18,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,18,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/2
0.3,4,5,2,18,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,18,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,18,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,18,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/2
0.3,4,5,2,19,100,200,constant,single,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,19,100,200,constant,complete,0,0.5625785599060897,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,19,100,200,constant,average,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,19,100,200,constant,pam,1,1.0,3,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,19,200,200,constant,single,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,19,200,200,constant,complete,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,19,200,200,constant,average,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,19,200,200,constant,pam,1,1.0,2,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,19,300,200,constant,single,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,19,300,200,constant,complete,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,19,300,200,constant,average,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,19,300,200,constant,pam,1,1.0,2,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,19,400,200,constant,single,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,19,400,200,constant,complete,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,19,400,200,constant,average,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,19,400,200,constant,pam,1,1.0,2,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,19,500,200,constant,single,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,19,500,200,constant,complete,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,19,500,200,constant,average,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,19,500,200,constant,pam,1,1.0,3,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,19,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,19,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,19,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,19,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/2
0.3,4,5,2,19,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,19,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,19,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,19,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/2
0.3,4,5,2,19,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,19,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,19,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,19,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/2
0.3,4,5,2,19,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,19,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,19,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,19,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/2
0.3,4,5,2,19,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,19,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,19,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/2
0.3,4,5,2,19,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/2
0.3,4,5,3,0,100,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,100,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,100,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,100,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,0,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,200,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,0,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,0,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,0,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,500,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,0,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,0,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,0,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,0,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,0,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,0,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,1,100,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,100,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,100,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,100,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,1,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,200,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,1,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,1,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,1,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,500,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,1,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,1,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,1,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,1,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,1,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,1,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,2,100,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,100,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,100,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,100,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,2,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,200,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,2,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,2,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,2,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,500,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,2,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,2,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,2,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,2,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,2,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,2,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,3,100,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,3,100,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,3,100,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,3,100,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,3,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,3,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,3,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,3,200,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,3,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,3,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,3,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,3,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
0.3,4,5,3,3,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,3,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,3,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/3
0.3,4,5,3,3,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/3
