alpha,K,mixture_id,dataset_id,n,N,d,cost_scheme,rule,threshold,k_hat,k_correct,exact_recovery,mixture_key
0.3,3,6,0,100,20,5,constant,geomean,0.22978250586152113,3,1,1,mixture/0.3/3/5/6
0.3,3,6,0,100,20,5,constant,safeguard,0.22978250586152113,3,1,1,mixture/0.3/3/5/6
0.3,3,6,0,100,20,5,constant,asw-pam,,3,1,1,mixture/0.3/3/5/6
0.3,3,6,0,100,20,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/6
0.3,3,7,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.3/3/5/7
0.3,3,7,0,100,20,5,constant,geomean,0.17320508075688779,4,0,0,mixture/0.3/3/5/7
0.3,3,7,0,100,20,5,constant,safeguard,0.17320508075688779,4,0,0,mixture/0.3/3/5/7
0.3,3,7,0,100,20,5,constant,asw-pam,,3,1,1,mixture/0.3/3/5/7
0.3,3,7,0,100,20,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/7
0.3,3,8,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.3/3/5/8
0.3,3,8,0,100,20,5,constant,geomean,0.23065125189341584,4,0,0,mixture/0.3/3/5/8
0.3,3,8,0,100,20,5,constant,safeguard,0.23065125189341584,4,0,0,mixture/0.3/3/5/8
0.3,3,8,0,100,20,5,constant,asw-pam,,4,0,0,mixture/0.3/3/5/8
0.3,3,8,0,100,20,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/8
0.3,3,9,0,100,20,5,constant,stated,0.8320621088842551,2,0,0,mixture/0.3/3/5/9
0.3,3,9,0,100,20,5,constant,geomean,0.2966479394838267,3,1,1,mixture/0.3/3/5/9
0.3,3,9,0,100,20,5,constant,safeguard,0.3661073279090723,3,1,1,mixture/0.3/3/5/9
0.3,3,9,0,100,20,5,constant,asw-pam,,3,1,1,mixture/0.3/3/5/9
0.3,3,9,0,100,20,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/9
0.4,2,0,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.4/2/5/0
0.4,2,0,0,100,20,5,constant,geomean,0.17888543819998318,2,1,1,mixture/0.4/2/5/0
0.4,2,0,0,100,20,5,constant,safeguard,0.17888543819998318,2,1,1,mixture/0.4/2/5/0
0.4,2,0,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.4/2/5/0
0.4,2,0,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.4/2/5/0
0.4,2,1,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.4/2/5/1
0.4,2,1,0,100,20,5,constant,geomean,0.2116601048851673,3,0,0,mixture/0.4/2/5/1
0.4,2,1,0,100,20,5,constant,safeguard,0.2116601048851673,3,0,0,mixture/0.4/2/5/1
0.4,2,1,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.4/2/5/1
0.4,2,1,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.4/2/5/1
0.4,2,2,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.4/2/5/2
0.4,2,2,0,100,20,5,constant,geomean,0.14422205101855964,2,1,1,mixture/0.4/2/5/2
0.4,2,2,0,100,20,5,constant,safeguard,0.14422205101855964,2,1,1,mixture/0.4/2/5/2
0.4,2,2,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.4/2/5/2
0.4,2,2,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.4/2/5/2
0.4,2,3,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.4/2/5/3
0.4,2,3,0,100,20,5,constant,geomean,0.2097617696340304,2,1,1,mixture/0.4/2/5/3
0.4,2,3,0,100,20,5,constant,safeguard,0.2097617696340304,2,1,1,mixture/0.4/2/5/3
0.4,2,3,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.4/2/5/3
0.4,2,3,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.4/2/5/3
0.4,2,4,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.4/2/5/4
0.4,2,4,0,100,20,5,constant,geomean,0.272763633939717,2,1,1,mixture/0.4/2/5/4
0.4,2,4,0,100,20,5,constant,safeguard,0.272763633939717,2,1,1,mixture/0.4/2/5/4
0.4,2,4,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.4/2/5/4
0.4,2,4,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.4/2/5/4
0.4,2,5,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.4/2/5/5
0.4,2,5,0,100,20,5,constant,geomean,0.25690465157330256,2,1,1,mixture/0.4/2/5/5
0.4,2,5,0,100,20,5,constant,safeguard,0.2745804959318042,2,1,1,mixture/0.4/2/5/5
0.4,2,5,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.4/2/5/5
0.4,2,5,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.4/2/5/5
0.4,2,6,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.4/2/5/6
0.4,2,6,0,100,20,5,constant,geomean,0.18330302779823363,2,1,1,mixture/0.4/2/5/6
0.4,2,6,0,100,20,5,constant,safeguard,0.18330302779823363,2,1,1,mixture/0.4/2/5/6
0.4,2,6,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.4/2/5/6
0.4,2,6,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.4/2/5/6
0.4,2,7,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.4/2/5/7
0.4,2,7,0,100,20,5,constant,geomean,0.2683281572999749,2,1,1,mixture/0.4/2/5/7
0.4,2,7,0,100,20,5,constant,safeguard,0.2683281572999749,2,1,1,mixture/0.4/2/5/7
0.4,2,7,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.4/2/5/7
0.4,2,7,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.4/2/5/7
0.4,2,8,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.4/2/5/8
0.4,2,8,0,100,20,5,constant,geomean,0.1341640786499874,3,0,0,mixture/0.4/2/5/8
0.4,2,8,0,100,20,5,constant,safeguard,0.1341640786499874,3,0,0,mixture/0.4/2/5/8
0.4,2,8,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.4/2/5/8
0.4,2,8,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.4/2/5/8
0.4,2,9,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.4/2/5/9
0.4,2,9,0,100,20,5,constant,geomean,0.14142135623730953,2,1,1,mixture/0.4/2/5/9
0.4,2,9,0,100,20,5,constant,safeguard,0.14142135623730953,2,1,1,mixture/0.4/2/5/9
0.4,2,9,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.4/2/5/9
0.4,2,9,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.4/2/5/9
0.4,3,0,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.4/3/5/0
0.4,3,0,0,100,20,5,constant,geomean,0.2262741699796953,3,1,1,mixture/0.4/3/5/0
0.4,3,0,0,100,20,5,constant,safeguard,0.26625987484296165,3,1,1,mixture/0.4/3/5/0
0.4,3,0,0,100,20,5,constant,asw-pam,,3,1,1,mixture/0.4/3/5/0
0.4,3,0,0,100,20,5,constant,asw-average,,3,1,1,mixture/0.4/3/5/0
0.4,3,1,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.4/3/5/1
0.4,3,1,0,100,20,5,constant,geomean,0.20493901531919206,2,0,0,mixture/0.4/3/5/1
0.4,3,1,0,100,20,5,constant,safeguard,0.20493901531919206,2,0,0,mixture/0.4/3/5/1
0.4,3,1,0,100,20,5,constant,asw-pam,,2,0,0,mixture/0.4/3/5/1
0.4,3,1,0,100,20,5,constant,asw-average,,2,0,0,mixture/0.4/3/5/1
0.4,3,2,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.4/3/5/2
0.4,3,2,0,100,20,5,constant,geomean,0.3487119154832539,2,0,0,mixture/0.4/3/5/2
0.4,3,2,0,100,20,5,constant,safeguard,0.3487119154832539,2,0,0,mixture/0.4/3/5/2
0.4,3,2,0,100,20,5,constant,asw-pam,,2,0,0,mixture/0.4/3/5/2
0.4,3,2,0,100,20,5,constant,asw-average,,2,0,0,mixture/0.4/3/5/2
0.4,3,3,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.4/3/5/3
0.4,3,3,0,100,20,5,constant,geomean,0.30199337741083,2,0,0,mixture/0.4/3/5/3
0.4,3,3,0,100,20,5,constant,safeguard,0.316183601376017,2,0,0,mixture/0.4/3/5/3
0.4,3,3,0,100,20,5,constant,asw-pam,,2,0,0,mixture/0.4/3/5/3
0.4,3,3,0,100,20,5,constant,asw-average,,2,0,0,mixture/0.4/3/5/3
0.4,3,4,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.4/3/5/4
0.4,3,4,0,100,20,5,constant,geomean,0.14832396974191323,3,1,1,mixture/0.4/3/5/4
0.4,3,4,0,100,20,5,constant,safeguard,0.14832396974191323,3,1,1,mixture/0.4/3/5/4
0.4,3,4,0,100,20,5,constant,asw-pam,,3,1,1,mixture/0.4/3/5/4
0.4,3,4,0,100,20,5,constant,asw-average,,3,1,1,mixture/0.4/3/5/4
0.4,3,5,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.4/3/5/5
0.4,3,5,0,100,20,5,constant,geomean,0.20784609690826536,4,0,0,mixture/0.4/3/5/5
0.4,3,5,0,100,20,5,constant,safeguard,0.20784609690826536,4,0,0,mixture/0.4/3/5/5
0.4,3,5,0,100,20,5,constant,asw-pam,,2,0,0,mixture/0.4/3/5/5
0.4,3,5,0,100,20,5,constant,asw-average,,2,0,0,mixture/0.4/3/5/5
0.4,3,6,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.4/3/5/6
0.4,3,6,0,100,20,5,constant,geomean,0.14422205101855964,2,0,0,mixture/0.4/3/5/6
0.4,3,6,0,100,20,5,constant,safeguard,0.14422205101855964,2,0,0,mixture/0.4/3/5/6
0.4,3,6,0,100,20,5,constant,asw-pam,,2,0,0,mixture/0.4/3/5/6
0.4,3,6,0,100,20,5,constant,asw-average,,2,0,0,mixture/0.4/3/5/6
0.4,3,7,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.4/3/5/7
0.4,3,7,0,100,20,5,constant,geomean,0.18439088914585772,3,1,1,mixture/0.4/3/5/7
0.4,3,7,0,100,20,5,constant,safeguard,0.18439088914585772,3,1,1,mixture/0.4/3/5/7
0.4,3,7,0,100,20,5,constant,asw-pam,,2,0,0,mixture/0.4/3/5/7
0.4,3,7,0,100,20,5,constant,asw-average,,2,0,0,mixture/0.4/3/5/7
0.4,3,8,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.4/3/5/8
0.4,3,8,0,100,20,5,constant,geomean,0.15999999999999995,4,0,0,mixture/0.4/3/5/8
0.4,3,8,0,100,20,5,constant,safeguard,0.15999999999999995,4,0,0,mixture/0.4/3/5/8
0.4,3,8,0,100,20,5,constant,asw-pam,,2,0,0,mixture/0.4/3/5/8
0.4,3,8,0,100,20,5,constant,asw-average,,2,0,0,mixture/0.4/3/5/8
0.4,3,9,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.4/3/5/9
0.4,3,9,0,100,20,5,constant,geomean,0.2799999999999999,2,0,0,mixture/0.4/3/5/9
0.4,3,9,0,100,20,5,constant,safeguard,0.2799999999999999,2,0,0,mixture/0.4/3/5/9
0.4,3,9,0,100,20,5,constant,asw-pam,,2,0,0,mixture/0.4/3/5/9
0.4,3,9,0,100,20,5,constant,asw-average,,2,0,0,mixture/0.4/3/5/9
0.5,2,0,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.5/2/5/0
0.5,2,0,0,100,20,5,constant,geomean,0.13856406460551024,2,1,1,mixture/0.5/2/5/0
0.5,2,0,0,100,20,5,constant,safeguard,0.13856406460551024,2,1,1,mixture/0.5/2/5/0
0.5,2,0,0,100,20,5,constant,asw-pam,,2,1,0,mixture/0.5/2/5/0
0.5,2,0,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.5/2/5/0
0.5,2,1,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.5/2/5/1
0.5,2,1,0,100,20,5,constant,geomean,0.14142135623730948,2,1,1,mixture/0.5/2/5/1
0.5,2,1,0,100,20,5,constant,safeguard,0.14142135623730948,2,1,1,mixture/0.5/2/5/1
0.5,2,1,0,100,20,5,constant,asw-pam,,3,0,0,mixture/0.5/2/5/1
0.5,2,1,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.5/2/5/1
0.5,2,2,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.5/2/5/2
0.5,2,2,0,100,20,5,constant,geomean,0.16,2,1,1,mixture/0.5/2/5/2
0.5,2,2,0,100,20,5,constant,safeguard,0.16,2,1,1,mixture/0.5/2/5/2
0.5,2,2,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.5/2/5/2
0.5,2,2,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.5/2/5/2
0.5,2,3,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.5/2/5/3
0.5,2,3,0,100,20,5,constant,geomean,0.1549193338482967,6,0,0,mixture/0.5/2/5/3
0.5,2,3,0,100,20,5,constant,safeguard,0.1549193338482967,6,0,0,mixture/0.5/2/5/3
0.5,2,3,0,100,20,5,constant,asw-pam,,2,1,0,mixture/0.5/2/5/3
0.5,2,3,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.5/2/5/3
0.5,2,4,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.5/2/5/4
0.5,2,4,0,100,20,5,constant,geomean,0.2280350850198277,3,0,0,mixture/0.5/2/5/4
0.5,2,4,0,100,20,5,constant,safeguard,0.2280350850198277,3,0,0,mixture/0.5/2/5/4
0.5,2,4,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.5/2/5/4
0.5,2,4,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.5/2/5/4
0.5,2,5,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.5/2/5/5
0.5,2,5,0,100,20,5,constant,geomean,0.20199009876724155,2,1,1,mixture/0.5/2/5/5
0.5,2,5,0,100,20,5,constant,safeguard,0.20199009876724155,2,1,1,mixture/0.5/2/5/5
0.5,2,5,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.5/2/5/5
0.5,2,5,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.5/2/5/5
0.5,2,6,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.5/2/5/6
0.5,2,6,0,100,20,5,constant,geomean,0.20199009876724158,2,1,1,mixture/0.5/2/5/6
0.5,2,6,0,100,20,5,constant,safeguard,0.20199009876724158,2,1,1,mixture/0.5/2/5/6
0.5,2,6,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.5/2/5/6
0.5,2,6,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.5/2/5/6
0.5,2,7,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.5/2/5/7
0.5,2,7,0,100,20,5,constant,geomean,0.21354156504062624,3,0,0,mixture/0.5/2/5/7
0.5,2,7,0,100,20,5,constant,safeguard,0.21354156504062624,3,0,0,mixture/0.5/2/5/7
0.5,2,7,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.5/2/5/7
0.5,2,7,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.5/2/5/7
0.5,2,8,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.5/2/5/8
0.5,2,8,0,100,20,5,constant,geomean,0.16248076809271927,6,0,0,mixture/0.5/2/5/8
0.5,2,8,0,100,20,5,constant,safeguard,0.16248076809271927,6,0,0,mixture/0.5/2/5/8
0.5,2,8,0,100,20,5,constant,asw-pam,,2,1,0,mixture/0.5/2/5/8
0.5,2,8,0,100,20,5,constant,asw-average,,2,1,0,mixture/0.5/2/5/8
0.5,2,9,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.5/2/5/9
0.5,2,9,0,100,20,5,constant,geomean,0.16733200530681522,2,1,1,mixture/0.5/2/5/9
0.5,2,9,0,100,20,5,constant,safeguard,0.16733200530681522,2,1,1,mixture/0.5/2/5/9
0.5,2,9,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.5/2/5/9
0.5,2,9,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.5/2/5/9
0.5,3,0,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.5/3/5/0
0.5,3,0,0,100,20,5,constant,geomean,0.19595917942265426,2,0,0,mixture/0.5/3/5/0
0.5,3,0,0,100,20,5,constant,safeguard,0.19595917942265426,2,0,0,mixture/0.5/3/5/0
0.5,3,0,0,100,20,5,constant,asw-pam,,2,0,0,mixture/0.5/3/5/0
0.5,3,0,0,100,20,5,constant,asw-average,,2,0,0,mixture/0.5/3/5/0
0.5,3,1,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.5/3/5/1
0.5,3,1,0,100,20,5,constant,geomean,0.17888543819998318,3,1,1,mixture/0.5/3/5/1
0.5,3,1,0,100,20,5,constant,safeguard,0.17888543819998318,3,1,1,mixture/0.5/3/5/1
0.5,3,1,0,100,20,5,constant,asw-pam,,3,1,1,mixture/0.5/3/5/1
0.5,3,1,0,100,20,5,constant,asw-average,,3,1,1,mixture/0.5/3/5/1
0.5,3,2,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.5/3/5/2
0.5,3,2,0,100,20,5,constant,geomean,0.24819347291981703,3,1,1,mixture/0.5/3/5/2
0.5,3,2,0,100,20,5,constant,safeguard,0.24819347291981703,3,1,1,mixture/0.5/3/5/2
0.5,3,2,0,100,20,5,constant,asw-pam,,3,1,1,mixture/0.5/3/5/2
0.5,3,2,0,100,20,5,constant,asw-average,,3,1,1,mixture/0.5/3/5/2
0.5,3,3,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.5/3/5/3
0.5,3,3,0,100,20,5,constant,geomean,0.1697056274847715,2,0,0,mixture/0.5/3/5/3
0.5,3,3,0,100,20,5,constant,safeguard,0.1697056274847715,2,0,0,mixture/0.5/3/5/3
0.5,3,3,0,100,20,5,constant,asw-pam,,3,1,1,mixture/0.5/3/5/3
0.5,3,3,0,100,20,5,constant,asw-average,,3,1,1,mixture/0.5/3/5/3
0.5,3,4,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.5/3/5/4
0.5,3,4,0,100,20,5,constant,geomean,0.28000000000000014,3,1,1,mixture/0.5/3/5/4
0.5,3,4,0,100,20,5,constant,safeguard,0.28000000000000014,3,1,1,mixture/0.5/3/5/4
0.5,3,4,0,100,20,5,constant,asw-pam,,3,1,1,mixture/0.5/3/5/4
0.5,3,4,0,100,20,5,constant,asw-average,,3,1,1,mixture/0.5/3/5/4
0.5,3,5,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.5/3/5/5
0.5,3,5,0,100,20,5,constant,geomean,0.1673320053068151,3,1,1,mixture/0.5/3/5/5
0.5,3,5,0,100,20,5,constant,safeguard,0.1673320053068151,3,1,1,mixture/0.5/3/5/5
0.5,3,5,0,100,20,5,constant,asw-pam,,2,0,0,mixture/0.5/3/5/5
0.5,3,5,0,100,20,5,constant,asw-average,,2,0,0,mixture/0.5/3/5/5
0.5,3,6,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.5/3/5/6
0.5,3,6,0,100,20,5,constant,geomean,0.1949358868961793,4,0,0,mixture/0.5/3/5/6
0.5,3,6,0,100,20,5,constant,safeguard,0.1949358868961793,4,0,0,mixture/0.5/3/5/6
0.5,3,6,0,100,20,5,constant,asw-pam,,2,0,0,mixture/0.5/3/5/6
0.5,3,6,0,100,20,5,constant,asw-average,,2,0,0,mixture/0.5/3/5/6
0.5,3,7,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.5/3/5/7
0.5,3,7,0,100,20,5,constant,geomean,0.20493901531919206,4,0,0,mixture/0.5/3/5/7
0.5,3,7,0,100,20,5,constant,safeguard,0.20493901531919206,4,0,0,mixture/0.5/3/5/7
0.5,3,7,0,100,20,5,constant,asw-pam,,3,1,1,mixture/0.5/3/5/7
0.5,3,7,0,100,20,5,constant,asw-average,,3,1,1,mixture/0.5/3/5/7
0.5,3,8,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.5/3/5/8
0.5,3,8,0,100,20,5,constant,geomean,0.1414213562373096,5,0,0,mixture/0.5/3/5/8
0.5,3,8,0,100,20,5,constant,safeguard,0.1414213562373096,5,0,0,mixture/0.5/3/5/8
0.5,3,8,0,100,20,5,constant,asw-pam,,3,1,0,mixture/0.5/3/5/8
0.5,3,8,0,100,20,5,constant,asw-average,,3,1,0,mixture/0.5/3/5/8
0.5,3,9,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.5/3/5/9
0.5,3,9,0,100,20,5,constant,geomean,0.17549928774784243,4,0,0,mixture/0.5/3/5/9
0.5,3,9,0,100,20,5,constant,safeguard,0.17549928774784243,4,0,0,mixture/0.5/3/5/9
0.5,3,9,0,100,20,5,constant,asw-pam,,3,1,1,mixture/0.5/3/5/9
0.5,3,9,0,100,20,5,constant,asw-average,,3,1,1,mixture/0.5/3/5/9
1.0,2,0,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/1.0/2/5/0
1.0,2,0,0,100,20,5,constant,geomean,0.1341640786499874,6,0,0,mixture/1.0/2/5/0
1.0,2,0,0,100,20,5,constant,safeguard,0.1341640786499874,6,0,0,mixture/1.0/2/5/0
1.0,2,0,0,100,20,5,constant,asw-pam,,2,1,1,mixture/1.0/2/5/0
1.0,2,0,0,100,20,5,constant,asw-average,,2,1,1,mixture/1.0/2/5/0
1.0,2,1,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/1.0/2/5/1
1.0,2,1,0,100,20,5,constant,geomean,0.11832159566199231,5,0,0,mixture/1.0/2/5/1
1.0,2,1,0,100,20,5,constant,safeguard,0.11832159566199231,5,0,0,mixture/1.0/2/5/1
1.0,2,1,0,100,20,5,constant,asw-pam,,2,1,1,mixture/1.0/2/5/1
1.0,2,1,0,100,20,5,constant,asw-average,,2,1,1,mixture/1.0/2/5/1
1.0,2,2,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/1.0/2/5/2
1.0,2,2,0,100,20,5,constant,geomean,0.12000000000000004,2,1,1,mixture/1.0/2/5/2
1.0,2,2,0,100,20,5,constant,safeguard,0.12000000000000004,2,1,1,mixture/1.0/2/5/2
1.0,2,2,0,100,20,5,constant,asw-pam,,2,1,1,mixture/1.0/2/5/2
1.0,2,2,0,100,20,5,constant,asw-average,,2,1,1,mixture/1.0/2/5/2
1.0,2,3,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/1.0/2/5/3
1.0,2,3,0,100,20,5,constant,geomean,0.12649110640673517,2,1,1,mixture/1.0/2/5/3
1.0,2,3,0,100,20,5,constant,safeguard,0.12649110640673517,2,1,1,mixture/1.0/2/5/3
1.0,2,3,0,100,20,5,constant,asw-pam,,2,1,1,mixture/1.0/2/5/3
1.0,2,3,0,100,20,5,constant,asw-average,,2,1,1,mixture/1.0/2/5/3
1.0,2,4,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/1.0/2/5/4
1.0,2,4,0,100,20,5,constant,geomean,0.16124515496597097,2,1,1,mixture/1.0/2/5/4
1.0,2,4,0,100,20,5,constant,safeguard,0.16124515496597097,2,1,1,mixture/1.0/2/5/4
1.0,2,4,0,100,20,5,constant,asw-pam,,2,1,1,mixture/1.0/2/5/4
1.0,2,4,0,100,20,5,constant,asw-average,,2,1,1,mixture/1.0/2/5/4
1.0,2,5,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/1.0/2/5/5
1.0,2,5,0,100,20,5,constant,geomean,0.11832159566199227,9,0,0,mixture/1.0/2/5/5
1.0,2,5,0,100,20,5,constant,safeguard,0.11832159566199227,9,0,0,mixture/1.0/2/5/5
1.0,2,5,0,100,20,5,constant,asw-pam,,2,1,0,mixture/1.0/2/5/5
1.0,2,5,0,100,20,5,constant,asw-average,,9,0,0,mixture/1.0/2/5/5
1.0,2,6,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/1.0/2/5/6
1.0,2,6,0,100,20,5,constant,geomean,0.1766352173265569,2,1,1,mixture/1.0/2/5/6
1.0,2,6,0,100,20,5,constant,safeguard,0.1766352173265569,2,1,1,mixture/1.0/2/5/6
1.0,2,6,0,100,20,5,constant,asw-pam,,2,1,1,mixture/1.0/2/5/6
1.0,2,6,0,100,20,5,constant,asw-average,,2,1,1,mixture/1.0/2/5/6
1.0,2,7,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/1.0/2/5/7
1.0,2,7,0,100,20,5,constant,geomean,0.12649110640673525,4,0,0,mixture/1.0/2/5/7
1.0,2,7,0,100,20,5,constant,safeguard,0.12649110640673525,4,0,0,mixture/1.0/2/5/7
1.0,2,7,0,100,20,5,constant,asw-pam,,2,1,0,mixture/1.0/2/5/7
1.0,2,7,0,100,20,5,constant,asw-average,,2,1,0,mixture/1.0/2/5/7
1.0,2,8,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/1.0/2/5/8
1.0,2,8,0,100,20,5,constant,geomean,0.13416407864998744,3,0,0,mixture/1.0/2/5/8
1.0,2,8,0,100,20,5,constant,safeguard,0.13416407864998744,3,0,0,mixture/1.0/2/5/8
1.0,2,8,0,100,20,5,constant,asw-pam,,2,1,1,mixture/1.0/2/5/8
1.0,2,8,0,100,20,5,constant,asw-average,,2,1,1,mixture/1.0/2/5/8
1.0,2,9,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/1.0/2/5/9
1.0,2,9,0,100,20,5,constant,geomean,0.14142135623730948,2,1,1,mixture/1.0/2/5/9
1.0,2,9,0,100,20,5,constant,safeguard,0.14142135623730948,2,1,1,mixture/1.0/2/5/9
1.0,2,9,0,100,20,5,constant,asw-pam,,2,1,1,mixture/1.0/2/5/9
1.0,2,9,0,100,20,5,constant,asw-average,,2,1,1,mixture/1.0/2/5/9
1.0,3,0,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/1.0/3/5/0
1.0,3,0,0,100,20,5,constant,geomean,0.1469693845669907,3,1,0,mixture/1.0/3/5/0
1.0,3,0,0,100,20,5,constant,safeguard,0.1469693845669907,3,1,0,mixture/1.0/3/5/0
1.0,3,0,0,100,20,5,constant,asw-pam,,2,0,0,mixture/1.0/3/5/0
1.0,3,0,0,100,20,5,constant,asw-average,,2,0,0,mixture/1.0/3/5/0
1.0,3,1,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/1.0/3/5/1
1.0,3,1,0,100,20,5,constant,geomean,0.10583005244258363,3,1,1,mixture/1.0/3/5/1
1.0,3,1,0,100,20,5,constant,safeguard,0.10583005244258363,3,1,1,mixture/1.0/3/5/1
1.0,3,1,0,100,20,5,constant,asw-pam,,3,1,1,mixture/1.0/3/5/1
1.0,3,1,0,100,20,5,constant,asw-average,,3,1,1,mixture/1.0/3/5/1
1.0,3,2,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/1.0/3/5/2
1.0,3,2,0,100,20,5,constant,geomean,0.17320508075688767,3,1,1,mixture/1.0/3/5/2
1.0,3,2,0,100,20,5,constant,safeguard,0.17320508075688767,3,1,1,mixture/1.0/3/5/2
