alpha,K,d,mixture_id,n,N,cost_scheme,algorithm,dataset_id,exact_recovery,ari,mixture_key
5.0,4,3125,9,1000,800,constant-mc,pam,0,0,0.9640812477991809,hmm-mixture/4/4/5/9
5.0,4,3125,10,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/10
5.0,4,3125,10,1000,800,constant-mc,pam,0,1,1.0,hmm-mixture/4/4/5/10
5.0,4,3125,11,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/11
5.0,4,3125,11,1000,800,constant-mc,pam,0,0,0.9142717687458893,hmm-mixture/4/4/5/11
5.0,4,3125,12,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/12
5.0,4,3125,12,1000,800,constant-mc,pam,0,1,1.0,hmm-mixture/4/4/5/12
5.0,4,3125,13,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/13
5.0,4,3125,13,1000,800,constant-mc,pam,0,0,0.5895681626773852,hmm-mixture/4/4/5/13
5.0,4,3125,14,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/14
5.0,4,3125,14,1000,800,constant-mc,pam,0,0,0.6565765376538474,hmm-mixture/4/4/5/14
5.0,4,3125,15,1000,800,constant-mc,average,0,0,0.9915092278161841,hmm-mixture/4/4/5/15
5.0,4,3125,15,1000,800,constant-mc,pam,0,0,0.5056436366573667,hmm-mixture/4/4/5/15
5.0,4,3125,16,1000,800,constant-mc,average,0,0,0.9970311226330181,hmm-mixture/4/4/5/16
5.0,4,3125,16,1000,800,constant-mc,pam,0,0,0.6296219280200198,hmm-mixture/4/4/5/16
5.0,4,3125,17,1000,800,constant-mc,average,0,0,0.9968211330739396,hmm-mixture/4/4/5/17
5.0,4,3125,17,1000,800,constant-mc,pam,0,0,0.9436277438861249,hmm-mixture/4/4/5/17
5.0,4,3125,18,1000,800,constant-mc,average,0,0,0.9976630104182146,hmm-mixture/4/4/5/18
5.0,4,3125,18,1000,800,constant-mc,pam,0,0,0.9925807024131248,hmm-mixture/4/4/5/18
5.0,4,3125,19,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/19
5.0,4,3125,19,1000,800,constant-mc,pam,0,0,0.9965227088377961,hmm-mixture/4/4/5/19
5.0,4,3125,20,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/20
5.0,4,3125,20,1000,800,constant-mc,pam,0,0,0.947049146528921,hmm-mixture/4/4/5/20
5.0,4,3125,21,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/21
5.0,4,3125,21,1000,800,constant-mc,pam,0,1,1.0,hmm-mixture/4/4/5/21
5.0,4,3125,22,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/22
5.0,4,3125,22,1000,800,constant-mc,pam,0,1,1.0,hmm-mixture/4/4/5/22
5.0,4,3125,23,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/23
5.0,4,3125,23,1000,800,constant-mc,pam,0,0,0.9876183058066491,hmm-mixture/4/4/5/23
5.0,4,3125,24,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/24
5.0,4,3125,24,1000,800,constant-mc,pam,0,0,0.991877315751524,hmm-mixture/4/4/5/24
5.0,4,3125,25,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/25
5.0,4,3125,25,1000,800,constant-mc,pam,0,0,0.9525438159323353,hmm-mixture/4/4/5/25
5.0,4,3125,26,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/26
5.0,4,3125,26,1000,800,constant-mc,pam,0,0,0.9881569303755432,hmm-mixture/4/4/5/26
5.0,4,3125,27,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/27
5.0,4,3125,27,1000,800,constant-mc,pam,0,0,0.9915006475118315,hmm-mixture/4/4/5/27
5.0,4,3125,28,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/28
5.0,4,3125,28,1000,800,constant-mc,pam,0,0,0.9968101870964975,hmm-mixture/4/4/5/28
5.0,4,3125,29,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/29
5.0,4,3125,29,1000,800,constant-mc,pam,0,0,0.9161027600093452,hmm-mixture/4/4/5/29
5.0,5,3125,0,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/0
5.0,5,3125,0,1000,800,constant-mc,pam,0,0,0.9805925239788036,hmm-mixture/5/4/5/0
5.0,5,3125,1,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/1
5.0,5,3125,1,1000,800,constant-mc,pam,0,0,0.9768086144502941,hmm-mixture/5/4/5/1
5.0,5,3125,2,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/2
5.0,5,3125,2,1000,800,constant-mc,pam,0,0,0.9890119971222298,hmm-mixture/5/4/5/2
5.0,5,3125,3,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/3
5.0,5,3125,3,1000,800,constant-mc,pam,0,1,1.0,hmm-mixture/5/4/5/3
5.0,5,3125,4,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/4
5.0,5,3125,4,1000,800,constant-mc,pam,0,0,0.9932213828543948,hmm-mixture/5/4/5/4
5.0,5,3125,5,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/5
5.0,5,3125,5,1000,800,constant-mc,pam,0,0,0.8536937092239962,hmm-mixture/5/4/5/5
5.0,5,3125,6,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/6
5.0,5,3125,6,1000,800,constant-mc,pam,0,0,0.9751768653597397,hmm-mixture/5/4/5/6
5.0,5,3125,7,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/7
5.0,5,3125,7,1000,800,constant-mc,pam,0,0,0.9935110393808739,hmm-mixture/5/4/5/7
5.0,5,3125,8,1000,800,constant-mc,average,0,0,0.9976345585846792,hmm-mixture/5/4/5/8
5.0,5,3125,8,1000,800,constant-mc,pam,0,0,0.9624423731328868,hmm-mixture/5/4/5/8
5.0,5,3125,9,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/9
5.0,5,3125,9,1000,800,constant-mc,pam,0,0,0.9824294904445706,hmm-mixture/5/4/5/9
5.0,5,3125,10,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/10
5.0,5,3125,10,1000,800,constant-mc,pam,0,0,0.8847948364494356,hmm-mixture/5/4/5/10
5.0,5,3125,11,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/11
5.0,5,3125,11,1000,800,constant-mc,pam,0,0,0.9933634365855556,hmm-mixture/5/4/5/11
5.0,5,3125,12,1000,800,constant-mc,average,0,0,0.9968837928785077,hmm-mixture/5/4/5/12
5.0,5,3125,12,1000,800,constant-mc,pam,0,0,0.9177325928914358,hmm-mixture/5/4/5/12
5.0,5,3125,13,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/13
5.0,5,3125,13,1000,800,constant-mc,pam,0,0,0.9830354344186819,hmm-mixture/5/4/5/13
5.0,5,3125,14,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/14
5.0,5,3125,14,1000,800,constant-mc,pam,0,0,0.9939697245431816,hmm-mixture/5/4/5/14
5.0,5,3125,15,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/15
5.0,5,3125,15,1000,800,constant-mc,pam,0,0,0.9949653117839931,hmm-mixture/5/4/5/15
5.0,5,3125,16,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/16
5.0,5,3125,16,1000,800,constant-mc,pam,0,0,0.9964443558665336,hmm-mixture/5/4/5/16
5.0,5,3125,17,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/17
5.0,5,3125,17,1000,800,constant-mc,pam,0,0,0.6230672969809231,hmm-mixture/5/4/5/17
5.0,5,3125,18,1000,800,constant-mc,average,0,0,0.9939795558479071,hmm-mixture/5/4/5/18
5.0,5,3125,18,1000,800,constant-mc,pam,0,0,0.9359626121709104,hmm-mixture/5/4/5/18
5.0,5,3125,19,1000,800,constant-mc,average,0,0,0.9972635641388925,hmm-mixture/5/4/5/19
5.0,5,3125,19,1000,800,constant-mc,pam,0,0,0.9372586335157993,hmm-mixture/5/4/5/19
5.0,5,3125,20,1000,800,constant-mc,average,0,0,0.992728540822653,hmm-mixture/5/4/5/20
5.0,5,3125,20,1000,800,constant-mc,pam,0,0,0.9450585956112335,hmm-mixture/5/4/5/20
5.0,5,3125,21,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/21
5.0,5,3125,21,1000,800,constant-mc,pam,0,0,0.9850295077479618,hmm-mixture/5/4/5/21
5.0,5,3125,22,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/22
5.0,5,3125,22,1000,800,constant-mc,pam,0,0,0.9259963001861937,hmm-mixture/5/4/5/22
5.0,5,3125,23,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/23
5.0,5,3125,23,1000,800,constant-mc,pam,0,0,0.9611733540312096,hmm-mixture/5/4/5/23
5.0,5,3125,24,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/24
5.0,5,3125,24,1000,800,constant-mc,pam,0,0,0.9947507873368951,hmm-mixture/5/4/5/24
5.0,5,3125,25,1000,800,constant-mc,average,0,0,0.9964008106097663,hmm-mixture/5/4/5/25
5.0,5,3125,25,1000,800,constant-mc,pam,0,0,0.6990449237601418,hmm-mixture/5/4/5/25
5.0,5,3125,26,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/26
5.0,5,3125,26,1000,800,constant-mc,pam,0,0,0.9958573975456702,hmm-mixture/5/4/5/26
5.0,5,3125,27,1000,800,constant-mc,average,0,0,0.9943497857911351,hmm-mixture/5/4/5/27
5.0,5,3125,27,1000,800,constant-mc,pam,0,0,0.891665135742812,hmm-mixture/5/4/5/27
5.0,5,3125,28,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/28
5.0,5,3125,28,1000,800,constant-mc,pam,0,0,0.9571957477088486,hmm-mixture/5/4/5/28
5.0,5,3125,29,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/5/4/5/29
5.0,5,3125,29,1000,800,constant-mc,pam,0,1,1.0,hmm-mixture/5/4/5/29
5.0,6,3125,0,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/0
5.0,6,3125,0,1000,800,constant-mc,pam,0,0,0.97680430257464,hmm-mixture/6/4/5/0
5.0,6,3125,1,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/1
5.0,6,3125,1,1000,800,constant-mc,pam,0,0,0.9512504380570976,hmm-mixture/6/4/5/1
5.0,6,3125,2,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/2
5.0,6,3125,2,1000,800,constant-mc,pam,0,0,0.9137698985142279,hmm-mixture/6/4/5/2
5.0,6,3125,3,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/3
5.0,6,3125,3,1000,800,constant-mc,pam,0,0,0.9746312265918579,hmm-mixture/6/4/5/3
5.0,6,3125,4,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/4
5.0,6,3125,4,1000,800,constant-mc,pam,0,0,0.9572144016317771,hmm-mixture/6/4/5/4
5.0,6,3125,5,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/5
5.0,6,3125,5,1000,800,constant-mc,pam,0,0,0.9859675569628724,hmm-mixture/6/4/5/5
5.0,6,3125,6,1000,800,constant-mc,average,0,0,0.9980609463213157,hmm-mixture/6/4/5/6
5.0,6,3125,6,1000,800,constant-mc,pam,0,0,0.7148782152846724,hmm-mixture/6/4/5/6
5.0,6,3125,7,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/7
5.0,6,3125,7,1000,800,constant-mc,pam,0,0,0.6728385892240698,hmm-mixture/6/4/5/7
5.0,6,3125,8,1000,800,constant-mc,average,0,0,0.9974001562993813,hmm-mixture/6/4/5/8
5.0,6,3125,8,1000,800,constant-mc,pam,0,0,0.8697443470912517,hmm-mixture/6/4/5/8
5.0,6,3125,9,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/9
5.0,6,3125,9,1000,800,constant-mc,pam,0,0,0.9573103143243278,hmm-mixture/6/4/5/9
5.0,6,3125,10,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/10
5.0,6,3125,10,1000,800,constant-mc,pam,0,0,0.9390419025046087,hmm-mixture/6/4/5/10
5.0,6,3125,11,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/11
5.0,6,3125,11,1000,800,constant-mc,pam,0,0,0.9980560938705394,hmm-mixture/6/4/5/11
5.0,6,3125,12,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/12
5.0,6,3125,12,1000,800,constant-mc,pam,0,0,0.9575432004131244,hmm-mixture/6/4/5/12
5.0,6,3125,13,1000,800,constant-mc,average,0,0,0.9971526710241743,hmm-mixture/6/4/5/13
5.0,6,3125,13,1000,800,constant-mc,pam,0,0,0.9252171446659695,hmm-mixture/6/4/5/13
5.0,6,3125,14,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/14
5.0,6,3125,14,1000,800,constant-mc,pam,0,0,0.9940389472301343,hmm-mixture/6/4/5/14
5.0,6,3125,15,1000,800,constant-mc,average,0,0,0.9799542011781722,hmm-mixture/6/4/5/15
5.0,6,3125,15,1000,800,constant-mc,pam,0,0,0.8453787499542137,hmm-mixture/6/4/5/15
5.0,6,3125,16,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/16
5.0,6,3125,16,1000,800,constant-mc,pam,0,0,0.987126089421833,hmm-mixture/6/4/5/16
5.0,6,3125,17,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/17
5.0,6,3125,17,1000,800,constant-mc,pam,0,0,0.9073600739809162,hmm-mixture/6/4/5/17
5.0,6,3125,18,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/18
5.0,6,3125,18,1000,800,constant-mc,pam,0,0,0.9747387770796451,hmm-mixture/6/4/5/18
5.0,6,3125,19,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/19
5.0,6,3125,19,1000,800,constant-mc,pam,0,0,0.9588769437218881,hmm-mixture/6/4/5/19
5.0,6,3125,20,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/20
5.0,6,3125,20,1000,800,constant-mc,pam,0,0,0.9724285114437239,hmm-mixture/6/4/5/20
5.0,6,3125,21,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/21
5.0,6,3125,21,1000,800,constant-mc,pam,0,0,0.9806633087971353,hmm-mixture/6/4/5/21
5.0,6,3125,22,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/22
5.0,6,3125,22,1000,800,constant-mc,pam,0,0,0.9828565448270475,hmm-mixture/6/4/5/22
5.0,6,3125,23,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/23
5.0,6,3125,23,1000,800,constant-mc,pam,0,0,0.9672289842704246,hmm-mixture/6/4/5/23
5.0,6,3125,24,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/24
5.0,6,3125,24,1000,800,constant-mc,pam,0,0,0.9819250838293356,hmm-mixture/6/4/5/24
5.0,6,3125,25,1000,800,constant-mc,average,0,0,0.9977223350961721,hmm-mixture/6/4/5/25
5.0,6,3125,25,1000,800,constant-mc,pam,0,0,0.9773484402122645,hmm-mixture/6/4/5/25
5.0,6,3125,26,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/26
5.0,6,3125,26,1000,800,constant-mc,pam,0,0,0.9811264624651724,hmm-mixture/6/4/5/26
5.0,6,3125,27,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/27
5.0,6,3125,27,1000,800,constant-mc,pam,0,0,0.9371116579565691,hmm-mixture/6/4/5/27
5.0,6,3125,28,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/6/4/5/28
5.0,6,3125,28,1000,800,constant-mc,pam,0,0,0.8611731790839103,hmm-mixture/6/4/5/28
5.0,6,3125,29,1000,800,constant-mc,average,0,0,0.9967529832708568,hmm-mixture/6/4/5/29
5.0,6,3125,29,1000,800,constant-mc,pam,0,0,0.9569615923490713,hmm-mixture/6/4/5/29
5.0,7,3125,0,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/7/4/5/0
5.0,7,3125,0,1000,800,constant-mc,pam,0,0,0.940567214190596,hmm-mixture/7/4/5/0
5.0,7,3125,1,1000,800,constant-mc,average,0,0,0.9966286125979462,hmm-mixture/7/4/5/1
5.0,7,3125,1,1000,800,constant-mc,pam,0,0,0.888275656887153,hmm-mixture/7/4/5/1
5.0,7,3125,2,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/7/4/5/2
5.0,7,3125,2,1000,800,constant-mc,pam,0,0,0.9726876504072615,hmm-mixture/7/4/5/2
5.0,7,3125,3,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/7/4/5/3
5.0,7,3125,3,1000,800,constant-mc,pam,0,0,0.9533969176080973,hmm-mixture/7/4/5/3
5.0,7,3125,4,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/7/4/5/4
5.0,7,3125,4,1000,800,constant-mc,pam,0,0,0.7594890983908301,hmm-mixture/7/4/5/4
5.0,7,3125,5,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/7/4/5/5
5.0,7,3125,5,1000,800,constant-mc,pam,0,0,0.923034821053343,hmm-mixture/7/4/5/5
5.0,7,3125,6,1000,800,constant-mc,average,0,0,0.9855385138167507,hmm-mixture/7/4/5/6
5.0,7,3125,6,1000,800,constant-mc,pam,0,0,0.9070633607990768,hmm-mixture/7/4/5/6
5.0,7,3125,7,1000,800,constant-mc,average,0,0,0.992542032924325,hmm-mixture/7/4/5/7
5.0,7,3125,7,1000,800,constant-mc,pam,0,0,0.8923177493300405,hmm-mixture/7/4/5/7
5.0,7,3125,8,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/7/4/5/8
5.0,7,3125,8,1000,800,constant-mc,pam,0,0,0.9322618878300858,hmm-mixture/7/4/5/8
5.0,7,3125,9,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/7/4/5/9
5.0,7,3125,9,1000,800,constant-mc,pam,0,0,0.947019830591663,hmm-mixture/7/4/5/9
5.0,7,3125,10,1000,800,constant-mc,average,0,0,0.9976963596111849,hmm-mixture/7/4/5/10
5.0,7,3125,10,1000,800,constant-mc,pam,0,0,0.934011507843695,hmm-mixture/7/4/5/10
5.0,7,3125,11,1000,800,constant-mc,average,0,0,0.9974051338826729,hmm-mixture/7/4/5/11
5.0,7,3125,11,1000,800,constant-mc,pam,0,0,0.9657637665802961,hmm-mixture/7/4/5/11
5.0,7,3125,12,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/7/4/5/12
5.0,7,3125,12,1000,800,constant-mc,pam,0,0,0.9826675032372935,hmm-mixture/7/4/5/12
5.0,7,3125,13,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/7/4/5/13
5.0,7,3125,13,1000,800,constant-mc,pam,0,0,0.9785221931439652,hmm-mixture/7/4/5/13
5.0,7,3125,14,1000,800,constant-mc,average,0,0,0.8393019544857936,hmm-mixture/7/4/5/14
5.0,7,3125,14,1000,800,constant-mc,pam,0,0,0.9454813405865299,hmm-mixture/7/4/5/14
5.0,7,3125,15,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/7/4/5/15
5.0,7,3125,15,1000,800,constant-mc,pam,0,0,0.951827965496619,hmm-mixture/7/4/5/15
5.0,7,3125,16,1000,800,constant-mc,average,0,0,0.9977631708517509,hmm-mixture/7/4/5/16
5.0,7,3125,16,1000,800,constant-mc,pam,0,0,0.9682579202541122,hmm-mixture/7/4/5/16
5.0,7,3125,17,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/7/4/5/17
5.0,7,3125,17,1000,800,constant-mc,pam,0,0,0.9557188925584266,hmm-mixture/7/4/5/17
5.0,7,3125,18,1000,800,constant-mc,average,0,0,0.9974240680580004,hmm-mixture/7/4/5/18
5.0,7,3125,18,1000,800,constant-mc,pam,0,0,0.9096503020492784,hmm-mixture/7/4/5/18
5.0,7,3125,19,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/7/4/5/19
5.0,7,3125,19,1000,800,constant-mc,pam,0,0,0.9696854580217578,hmm-mixture/7/4/5/19
5.0,7,3125,20,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/7/4/5/20
5.0,7,3125,20,1000,800,constant-mc,pam,0,0,0.9821991657673685,hmm-mixture/7/4/5/20
5.0,7,3125,21,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/7/4/5/21
5.0,7,3125,21,1000,800,constant-mc,pam,0,1,1.0,hmm-mixture/7/4/5/21
5.0,7,3125,22,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/7/4/5/22
5.0,7,3125,22,1000,800,constant-mc,pam,0,0,0.9871338055258811,hmm-mixture/7/4/5/22
5.0,7,3125,23,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/7/4/5/23
5.0,7,3125,23,1000,800,constant-mc,pam,0,0,0.9414596724995906,hmm-mixture/7/4/5/23
5.0,7,3125,24,1000,800,constant-mc,average,0,0,0.997851018631823,hmm-mixture/7/4/5/24
5.0,7,3125,24,1000,800,constant-mc,pam,0,0,0.6774716901247074,hmm-mixture/7/4/5/24
5.0,7,3125,25,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/7/4/5/25
5.0,7,3125,25,1000,800,constant-mc,pam,0,0,0.9761823550649185,hmm-mixture/7/4/5/25
5.0,7,3125,26,1000,800,constant-mc,average,0,0,0.9934165651330303,hmm-mixture/7/4/5/26
5.0,7,3125,26,1000,800,constant-mc,pam,0,0,0.9614427353417291,hmm-mixture/7/4/5/26
5.0,7,3125,27,1000,800,constant-mc,average,0,0,0.9977842408767766,hmm-mixture/7/4/5/27
5.0,7,3125,27,1000,800,constant-mc,pam,0,0,0.9513128455994239,hmm-mixture/7/4/5/27
5.0,7,3125,28,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/7/4/5/28
5.0,7,3125,28,1000,800,constant-mc,pam,0,0,0.9602466225005168,hmm-mixture/7/4/5/28
5.0,7,3125,29,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/7/4/5/29
5.0,7,3125,29,1000,800,constant-mc,pam,0,0,0.9590166828590625,hmm-mixture/7/4/5/29
5.0,8,3125,0,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/8/4/5/0
5.0,8,3125,0,1000,800,constant-mc,pam,0,0,0.8972266439685739,hmm-mixture/8/4/5/0
5.0,8,3125,1,1000,800,constant-mc,average,0,0,0.9944375706375648,hmm-mixture/8/4/5/1
5.0,8,3125,1,1000,800,constant-mc,pam,0,0,0.921285364727913,hmm-mixture/8/4/5/1
5.0,8,3125,2,1000,800,constant-mc,average,0,0,0.8997705208716484,hmm-mixture/8/4/5/2
5.0,8,3125,2,1000,800,constant-mc,pam,0,0,0.9544960855893762,hmm-mixture/8/4/5/2
5.0,8,3125,3,1000,800,constant-mc,average,0,0,0.9971828406490862,hmm-mixture/8/4/5/3
5.0,8,3125,3,1000,800,constant-mc,pam,0,0,0.867629875692265,hmm-mixture/8/4/5/3
5.0,8,3125,4,1000,800,constant-mc,average,0,0,0.8963492883396554,hmm-mixture/8/4/5/4
5.0,8,3125,4,1000,800,constant-mc,pam,0,0,0.9252821985077353,hmm-mixture/8/4/5/4
5.0,8,3125,5,1000,800,constant-mc,average,0,0,0.9975268638086124,hmm-mixture/8/4/5/5
5.0,8,3125,5,1000,800,constant-mc,pam,0,0,0.9137359932114508,hmm-mixture/8/4/5/5
5.0,8,3125,6,1000,800,constant-mc,average,0,0,0.8804121140043689,hmm-mixture/8/4/5/6
5.0,8,3125,6,1000,800,constant-mc,pam,0,0,0.9699638363507176,hmm-mixture/8/4/5/6
5.0,8,3125,7,1000,800,constant-mc,average,0,0,0.9937706970646122,hmm-mixture/8/4/5/7
5.0,8,3125,7,1000,800,constant-mc,pam,0,0,0.8792123751575249,hmm-mixture/8/4/5/7
5.0,8,3125,8,1000,800,constant-mc,average,0,0,0.997598267971037,hmm-mixture/8/4/5/8
5.0,8,3125,8,1000,800,constant-mc,pam,0,0,0.9483433249268387,hmm-mixture/8/4/5/8
5.0,8,3125,9,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/8/4/5/9
5.0,8,3125,9,1000,800,constant-mc,pam,0,0,0.9319951672070451,hmm-mixture/8/4/5/9
5.0,8,3125,10,1000,800,constant-mc,average,0,0,0.840228551479687,hmm-mixture/8/4/5/10
5.0,8,3125,10,1000,800,constant-mc,pam,0,0,0.8754397081495853,hmm-mixture/8/4/5/10
5.0,8,3125,11,1000,800,constant-mc,average,0,0,0.8115044886877494,hmm-mixture/8/4/5/11
5.0,8,3125,11,1000,800,constant-mc,pam,0,0,0.96543538376557,hmm-mixture/8/4/5/11
5.0,8,3125,12,1000,800,constant-mc,average,0,0,0.9976595866389716,hmm-mixture/8/4/5/12
5.0,8,3125,12,1000,800,constant-mc,pam,0,0,0.9422810031013489,hmm-mixture/8/4/5/12
5.0,8,3125,13,1000,800,constant-mc,average,0,0,0.9972378357569208,hmm-mixture/8/4/5/13
5.0,8,3125,13,1000,800,constant-mc,pam,0,0,0.8895992581654426,hmm-mixture/8/4/5/13
5.0,8,3125,14,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/8/4/5/14
5.0,8,3125,14,1000,800,constant-mc,pam,0,0,0.9886932220440717,hmm-mixture/8/4/5/14
5.0,8,3125,15,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/8/4/5/15
5.0,8,3125,15,1000,800,constant-mc,pam,0,0,0.9492686384503514,hmm-mixture/8/4/5/15
5.0,8,3125,16,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/8/4/5/16
5.0,8,3125,16,1000,800,constant-mc,pam,0,0,0.9838012088819323,hmm-mixture/8/4/5/16
5.0,8,3125,17,1000,800,constant-mc,average,0,0,0.9976118550232291,hmm-mixture/8/4/5/17
5.0,8,3125,17,1000,800,constant-mc,pam,0,0,0.938104976104202,hmm-mixture/8/4/5/17
5.0,8,3125,18,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/8/4/5/18
5.0,8,3125,18,1000,800,constant-mc,pam,0,0,0.9906800287729236,hmm-mixture/8/4/5/18
5.0,8,3125,19,1000,800,constant-mc,average,0,0,0.9972894666505757,hmm-mixture/8/4/5/19
5.0,8,3125,19,1000,800,constant-mc,pam,0,0,0.958702788052252,hmm-mixture/8/4/5/19
5.0,8,3125,20,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/8/4/5/20
5.0,8,3125,20,1000,800,constant-mc,pam,0,0,0.9919475542258165,hmm-mixture/8/4/5/20
5.0,8,3125,21,1000,800,constant-mc,average,0,0,0.9912668118231348,hmm-mixture/8/4/5/21
5.0,8,3125,21,1000,800,constant-mc,pam,0,0,0.8843594731575937,hmm-mixture/8/4/5/21
5.0,8,3125,22,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/8/4/5/22
5.0,8,3125,22,1000,800,constant-mc,pam,0,0,0.7802625103848366,hmm-mixture/8/4/5/22
5.0,8,3125,23,1000,800,constant-mc,average,0,0,0.9931297958689522,hmm-mixture/8/4/5/23
5.0,8,3125,23,1000,800,constant-mc,pam,0,0,0.8958920848316112,hmm-mixture/8/4/5/23
5.0,8,3125,24,1000,800,constant-mc,average,0,1,1.0,hmm-mixture/8/4/5/24
