alpha,K,d,mixture_id,dataset_id,n,N,cost_scheme,algorithm,exact_recovery,ari,k_hat,k_correct,exact_recovery_at_k_hat,pam_one_swap_certified,pam_hit_cap,mixture_key
3.0,4,3125,3,4,1000,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,4,1000,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,100,200,constant-mc,single,0,-0.002572141256503342,88,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,100,200,constant-mc,complete,0,0.8424939776695871,88,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,100,200,constant-mc,average,0,0.8983480263809589,88,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,100,200,constant-mc,pam,0,0.5469297661451805,88,0,0,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,200,200,constant-mc,single,0,-0.0006550464019529021,9,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,200,200,constant-mc,complete,0,0.9319335184189347,9,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,200,200,constant-mc,average,0,0.9572958011351297,9,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,200,200,constant-mc,pam,0,0.9596550476363536,9,0,0,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,300,200,constant-mc,single,0,-0.0006550464019529021,6,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,300,200,constant-mc,complete,1,1.0,6,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,300,200,constant-mc,average,0,0.9854548481094803,6,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,300,200,constant-mc,pam,0,0.988112632987024,6,0,0,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,400,200,constant-mc,single,0,0.755391280516158,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,400,200,constant-mc,complete,0,0.988112632987024,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,400,200,constant-mc,average,0,0.988112632987024,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,400,200,constant-mc,pam,0,0.988112632987024,4,1,0,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,500,200,constant-mc,single,0,0.755391280516158,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,500,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,500,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,500,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,600,200,constant-mc,single,0,0.755391280516158,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,600,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,600,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,600,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,700,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,700,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,700,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,700,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,800,200,constant-mc,single,0,0.755391280516158,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,800,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,800,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,800,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,900,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,900,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,900,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,900,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,1000,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,1000,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,1000,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,5,1000,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,100,200,constant-mc,single,0,0.002926213592825963,24,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,100,200,constant-mc,complete,0,0.6976029530311356,24,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,100,200,constant-mc,average,0,0.8589397725833636,24,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,100,200,constant-mc,pam,0,0.4943313963260149,24,0,0,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,200,200,constant-mc,single,0,0.0020975056390313868,10,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,200,200,constant-mc,complete,0,0.9774476721158769,10,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,200,200,constant-mc,average,0,0.9885731295289526,10,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,200,200,constant-mc,pam,0,0.9095044396028547,10,0,0,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,300,200,constant-mc,single,0,0.4446953502505239,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,300,200,constant-mc,complete,0,0.9743456273961435,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,300,200,constant-mc,average,0,0.984922365964017,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,300,200,constant-mc,pam,0,0.9854060387669629,4,1,0,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,400,200,constant-mc,single,0,0.4446953502505239,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,400,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,400,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,400,200,constant-mc,pam,0,0.9743717495776837,4,1,0,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,500,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,500,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,500,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,500,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,600,200,constant-mc,single,0,0.7860650686598143,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,600,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,600,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,600,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,700,200,constant-mc,single,0,0.7860650686598143,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,700,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,700,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,700,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,800,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,800,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,800,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,800,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,900,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,900,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,900,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,900,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,1000,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,1000,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,1000,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,6,1000,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,100,200,constant-mc,single,0,0.0005596473151088729,19,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,100,200,constant-mc,complete,0,0.9302099198702899,19,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,100,200,constant-mc,average,0,0.9289330279237427,19,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,100,200,constant-mc,pam,0,0.36918979911992494,19,0,0,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,200,200,constant-mc,single,0,0.005606617815411311,6,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,200,200,constant-mc,complete,0,0.9896628720041792,6,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,200,200,constant-mc,average,0,0.9896555641051475,6,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,200,200,constant-mc,pam,0,0.9495489669299753,6,0,0,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,300,200,constant-mc,single,0,0.30209614257378015,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,300,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,300,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,300,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,400,200,constant-mc,single,0,0.8004657887919192,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,400,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,400,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,400,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,500,200,constant-mc,single,0,0.6382116279501933,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,500,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,500,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,500,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,600,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,600,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,600,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,600,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,700,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,700,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,700,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,700,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,800,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,800,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,800,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,800,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,900,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,900,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,900,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,900,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,1000,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,1000,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,1000,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,7,1000,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,100,200,constant-mc,single,0,-0.0008482609829933558,94,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,100,200,constant-mc,complete,0,0.8748215357013919,94,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,100,200,constant-mc,average,0,0.910664004775382,94,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,100,200,constant-mc,pam,0,0.6974883720279783,94,0,0,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,200,200,constant-mc,single,0,-0.0008482609829933558,8,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,200,200,constant-mc,complete,1,1.0,8,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,200,200,constant-mc,average,0,0.9875948550856268,8,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,200,200,constant-mc,pam,0,0.8476246799335782,8,0,0,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,300,200,constant-mc,single,0,0.34974256661485736,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,300,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,300,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,300,200,constant-mc,pam,0,0.9734696878337392,4,1,0,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,400,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,400,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,400,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,400,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,500,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,500,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,500,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,500,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,600,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,600,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,600,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,600,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,700,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,700,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,700,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,700,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,800,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,800,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,800,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,800,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,900,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,900,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,900,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,900,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,1000,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,1000,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,1000,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,8,1000,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,100,200,constant-mc,single,0,0.0008868793269239019,79,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,100,200,constant-mc,complete,0,0.7074588268475872,79,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,100,200,constant-mc,average,0,0.9082970326798686,79,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,100,200,constant-mc,pam,0,0.6751707117221634,79,0,0,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,200,200,constant-mc,single,0,0.0008868793269239019,11,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,200,200,constant-mc,complete,0,0.9724775106171131,11,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,200,200,constant-mc,average,0,0.9860185315723485,11,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,200,200,constant-mc,pam,0,0.88058787697311,11,0,0,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,300,200,constant-mc,single,0,0.48262738180460824,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,300,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,300,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,300,200,constant-mc,pam,0,0.9885974974677701,4,1,0,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,400,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,400,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,400,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,400,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,500,200,constant-mc,single,0,0.8312894452852757,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,500,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,500,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,500,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,600,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,600,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,600,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,600,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,700,200,constant-mc,single,0,0.8312894452852757,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,700,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,700,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,700,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,800,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,800,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,800,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,800,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,900,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,900,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,900,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,900,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,1000,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,1000,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,1000,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,9,1000,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,100,200,constant-mc,single,0,0.00035871629496791796,18,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,100,200,constant-mc,complete,0,0.5262999552712208,18,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,100,200,constant-mc,average,0,0.8366970603357737,18,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,100,200,constant-mc,pam,0,0.6487363178027027,18,0,0,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,200,200,constant-mc,single,0,0.004376400062890575,12,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,200,200,constant-mc,complete,0,0.9853591911073954,12,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,200,200,constant-mc,average,0,0.9853591911073954,12,0,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,200,200,constant-mc,pam,0,0.861138617429454,12,0,0,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,300,200,constant-mc,single,0,0.004376400062890575,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,300,200,constant-mc,complete,0,0.9853591911073954,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,300,200,constant-mc,average,0,0.9853591911073954,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,300,200,constant-mc,pam,0,0.9887720258455185,4,1,0,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,400,200,constant-mc,single,0,0.5118247037073237,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,400,200,constant-mc,complete,0,0.9853591911073954,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,400,200,constant-mc,average,0,0.9853591911073954,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,400,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,500,200,constant-mc,single,0,0.7750371762891379,4,1,0,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,500,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,500,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,500,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,600,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,600,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,600,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,600,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,700,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,700,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,700,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,700,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,800,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,800,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,800,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,800,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,900,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,900,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,900,200,constant-mc,average,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,900,200,constant-mc,pam,1,1.0,4,1,1,1,0,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,1000,200,constant-mc,single,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
3.0,4,3125,3,10,1000,200,constant-mc,complete,1,1.0,4,1,1,,,hmm-mixture/4/4/5/3
