alpha,K,d,mixture_id,n,N,cost_scheme,algorithm,dataset_id,exact_recovery,ari,mixture_key
3.0,4,3125,2,450,800,constant-mc,pam,17,0,0.9930606768851831,hmm-mixture/4/4/5/2
3.0,4,3125,2,500,800,constant-mc,single,17,0,0.7037925084752833,hmm-mixture/4/4/5/2
3.0,4,3125,2,500,800,constant-mc,average,17,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,500,800,constant-mc,pam,17,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,550,800,constant-mc,single,17,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,550,800,constant-mc,average,17,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,550,800,constant-mc,pam,17,0,0.9965239754228976,hmm-mixture/4/4/5/2
3.0,4,3125,2,50,800,constant-mc,single,18,0,-7.564531117331328e-05,hmm-mixture/4/4/5/2
3.0,4,3125,2,50,800,constant-mc,average,18,0,0.7124432780867576,hmm-mixture/4/4/5/2
3.0,4,3125,2,50,800,constant-mc,pam,18,0,0.465659731703879,hmm-mixture/4/4/5/2
3.0,4,3125,2,100,800,constant-mc,single,18,0,-0.0007361547629401311,hmm-mixture/4/4/5/2
3.0,4,3125,2,100,800,constant-mc,average,18,0,0.9618260002715068,hmm-mixture/4/4/5/2
3.0,4,3125,2,100,800,constant-mc,pam,18,0,0.703249132080855,hmm-mixture/4/4/5/2
3.0,4,3125,2,150,800,constant-mc,single,18,0,0.0004733495578276782,hmm-mixture/4/4/5/2
3.0,4,3125,2,150,800,constant-mc,average,18,0,0.9890267370690757,hmm-mixture/4/4/5/2
3.0,4,3125,2,150,800,constant-mc,pam,18,0,0.8429297455173147,hmm-mixture/4/4/5/2
3.0,4,3125,2,200,800,constant-mc,single,18,0,-0.0007361547629401311,hmm-mixture/4/4/5/2
3.0,4,3125,2,200,800,constant-mc,average,18,0,0.9962493689883932,hmm-mixture/4/4/5/2
3.0,4,3125,2,200,800,constant-mc,pam,18,0,0.9039792507462657,hmm-mixture/4/4/5/2
3.0,4,3125,2,250,800,constant-mc,single,18,0,-0.0019285029940516595,hmm-mixture/4/4/5/2
3.0,4,3125,2,250,800,constant-mc,average,18,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,250,800,constant-mc,pam,18,0,0.9537727986893435,hmm-mixture/4/4/5/2
3.0,4,3125,2,300,800,constant-mc,single,18,0,0.7030382144983418,hmm-mixture/4/4/5/2
3.0,4,3125,2,300,800,constant-mc,average,18,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,300,800,constant-mc,pam,18,0,0.9855207184531757,hmm-mixture/4/4/5/2
3.0,4,3125,2,350,800,constant-mc,single,18,0,0.7010937726038616,hmm-mixture/4/4/5/2
3.0,4,3125,2,350,800,constant-mc,average,18,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,350,800,constant-mc,pam,18,0,0.9962493689883932,hmm-mixture/4/4/5/2
3.0,4,3125,2,400,800,constant-mc,single,18,0,0.7010937726038616,hmm-mixture/4/4/5/2
3.0,4,3125,2,400,800,constant-mc,average,18,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,400,800,constant-mc,pam,18,0,0.9930061462898406,hmm-mixture/4/4/5/2
3.0,4,3125,2,450,800,constant-mc,single,18,0,0.6494123649937696,hmm-mixture/4/4/5/2
3.0,4,3125,2,450,800,constant-mc,average,18,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,450,800,constant-mc,pam,18,0,0.9927508893988762,hmm-mixture/4/4/5/2
3.0,4,3125,2,500,800,constant-mc,single,18,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,500,800,constant-mc,average,18,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,500,800,constant-mc,pam,18,0,0.996496873787358,hmm-mixture/4/4/5/2
3.0,4,3125,2,550,800,constant-mc,single,18,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,550,800,constant-mc,average,18,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,550,800,constant-mc,pam,18,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,50,800,constant-mc,single,19,0,0.000632732226809074,hmm-mixture/4/4/5/2
3.0,4,3125,2,50,800,constant-mc,average,19,0,0.6684180688803011,hmm-mixture/4/4/5/2
3.0,4,3125,2,50,800,constant-mc,pam,19,0,0.5389085287306035,hmm-mixture/4/4/5/2
3.0,4,3125,2,100,800,constant-mc,single,19,0,-0.0005857348902364696,hmm-mixture/4/4/5/2
3.0,4,3125,2,100,800,constant-mc,average,19,0,0.9075252486782742,hmm-mixture/4/4/5/2
3.0,4,3125,2,100,800,constant-mc,pam,19,0,0.7494319805495152,hmm-mixture/4/4/5/2
3.0,4,3125,2,150,800,constant-mc,single,19,0,-0.0005857348902364696,hmm-mixture/4/4/5/2
3.0,4,3125,2,150,800,constant-mc,average,19,0,0.9798942478930958,hmm-mixture/4/4/5/2
3.0,4,3125,2,150,800,constant-mc,pam,19,0,0.8944387998466404,hmm-mixture/4/4/5/2
3.0,4,3125,2,200,800,constant-mc,single,19,0,-0.0011695837171541259,hmm-mixture/4/4/5/2
3.0,4,3125,2,200,800,constant-mc,average,19,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,200,800,constant-mc,pam,19,0,0.9325444022495976,hmm-mixture/4/4/5/2
3.0,4,3125,2,250,800,constant-mc,single,19,0,0.35344401492990496,hmm-mixture/4/4/5/2
3.0,4,3125,2,250,800,constant-mc,average,19,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,250,800,constant-mc,pam,19,0,0.9527136912370919,hmm-mixture/4/4/5/2
3.0,4,3125,2,300,800,constant-mc,single,19,0,-0.0011695837171541259,hmm-mixture/4/4/5/2
3.0,4,3125,2,300,800,constant-mc,average,19,0,0.9970156621263071,hmm-mixture/4/4/5/2
3.0,4,3125,2,300,800,constant-mc,pam,19,0,0.9661215948843969,hmm-mixture/4/4/5/2
3.0,4,3125,2,350,800,constant-mc,single,19,0,0.35344401492990496,hmm-mixture/4/4/5/2
3.0,4,3125,2,350,800,constant-mc,average,19,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,350,800,constant-mc,pam,19,0,0.9964414387924665,hmm-mixture/4/4/5/2
3.0,4,3125,2,400,800,constant-mc,single,19,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,400,800,constant-mc,average,19,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,400,800,constant-mc,pam,19,0,0.9964414387924665,hmm-mixture/4/4/5/2
3.0,4,3125,2,450,800,constant-mc,single,19,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,450,800,constant-mc,average,19,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,450,800,constant-mc,pam,19,0,0.9966379037761034,hmm-mixture/4/4/5/2
3.0,4,3125,2,500,800,constant-mc,single,19,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,500,800,constant-mc,average,19,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,500,800,constant-mc,pam,19,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,550,800,constant-mc,single,19,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,550,800,constant-mc,average,19,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,2,550,800,constant-mc,pam,19,1,1.0,hmm-mixture/4/4/5/2
3.0,4,3125,3,50,800,constant-mc,single,0,0,-0.00017642204936176164,hmm-mixture/4/4/5/3
3.0,4,3125,3,50,800,constant-mc,average,0,0,0.5919227860748542,hmm-mixture/4/4/5/3
3.0,4,3125,3,50,800,constant-mc,pam,0,0,0.27189395763891644,hmm-mixture/4/4/5/3
3.0,4,3125,3,100,800,constant-mc,single,0,0,0.0006401977962455452,hmm-mixture/4/4/5/3
3.0,4,3125,3,100,800,constant-mc,average,0,0,0.9205985812389912,hmm-mixture/4/4/5/3
3.0,4,3125,3,100,800,constant-mc,pam,0,0,0.6519263148334462,hmm-mixture/4/4/5/3
3.0,4,3125,3,150,800,constant-mc,single,0,0,0.0006401977962455452,hmm-mixture/4/4/5/3
3.0,4,3125,3,150,800,constant-mc,average,0,0,0.9807351466593207,hmm-mixture/4/4/5/3
3.0,4,3125,3,150,800,constant-mc,pam,0,0,0.847041108966772,hmm-mixture/4/4/5/3
3.0,4,3125,3,200,800,constant-mc,single,0,0,0.0006401977962455452,hmm-mixture/4/4/5/3
3.0,4,3125,3,200,800,constant-mc,average,0,0,0.9945610404381092,hmm-mixture/4/4/5/3
3.0,4,3125,3,200,800,constant-mc,pam,0,0,0.9355439279871658,hmm-mixture/4/4/5/3
3.0,4,3125,3,250,800,constant-mc,single,0,0,0.0006401977962455452,hmm-mixture/4/4/5/3
3.0,4,3125,3,250,800,constant-mc,average,0,0,0.9899443335519916,hmm-mixture/4/4/5/3
3.0,4,3125,3,250,800,constant-mc,pam,0,0,0.9571021464354552,hmm-mixture/4/4/5/3
3.0,4,3125,3,300,800,constant-mc,single,0,0,0.44503044576272166,hmm-mixture/4/4/5/3
3.0,4,3125,3,300,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,300,800,constant-mc,pam,0,0,0.9731154060272001,hmm-mixture/4/4/5/3
3.0,4,3125,3,350,800,constant-mc,single,0,0,0.0006401977962455452,hmm-mixture/4/4/5/3
3.0,4,3125,3,350,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,350,800,constant-mc,pam,0,0,0.997272720169905,hmm-mixture/4/4/5/3
3.0,4,3125,3,400,800,constant-mc,single,0,0,0.0006401977962455452,hmm-mixture/4/4/5/3
3.0,4,3125,3,400,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,400,800,constant-mc,pam,0,0,0.997272720169905,hmm-mixture/4/4/5/3
3.0,4,3125,3,450,800,constant-mc,single,0,0,0.44503044576272166,hmm-mixture/4/4/5/3
3.0,4,3125,3,450,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,450,800,constant-mc,pam,0,0,0.9972076981785669,hmm-mixture/4/4/5/3
3.0,4,3125,3,500,800,constant-mc,single,0,0,0.44503044576272166,hmm-mixture/4/4/5/3
3.0,4,3125,3,500,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,500,800,constant-mc,pam,0,0,0.997272720169905,hmm-mixture/4/4/5/3
3.0,4,3125,3,550,800,constant-mc,single,0,0,0.44503044576272166,hmm-mixture/4/4/5/3
3.0,4,3125,3,550,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,550,800,constant-mc,pam,0,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,50,800,constant-mc,single,1,0,-0.0003723191890094249,hmm-mixture/4/4/5/3
3.0,4,3125,3,50,800,constant-mc,average,1,0,0.7516687719373583,hmm-mixture/4/4/5/3
3.0,4,3125,3,50,800,constant-mc,pam,1,0,0.3261853323171532,hmm-mixture/4/4/5/3
3.0,4,3125,3,100,800,constant-mc,single,1,0,0.0006229195695744106,hmm-mixture/4/4/5/3
3.0,4,3125,3,100,800,constant-mc,average,1,0,0.9281522686034215,hmm-mixture/4/4/5/3
3.0,4,3125,3,100,800,constant-mc,pam,1,0,0.6355178660818774,hmm-mixture/4/4/5/3
3.0,4,3125,3,150,800,constant-mc,single,1,0,0.00020611017495382992,hmm-mixture/4/4/5/3
3.0,4,3125,3,150,800,constant-mc,average,1,0,0.9805168768337094,hmm-mixture/4/4/5/3
3.0,4,3125,3,150,800,constant-mc,pam,1,0,0.8755581390200828,hmm-mixture/4/4/5/3
3.0,4,3125,3,200,800,constant-mc,single,1,0,0.00020611017495382992,hmm-mixture/4/4/5/3
3.0,4,3125,3,200,800,constant-mc,average,1,0,0.9905061396492731,hmm-mixture/4/4/5/3
3.0,4,3125,3,200,800,constant-mc,pam,1,0,0.9310021696353843,hmm-mixture/4/4/5/3
3.0,4,3125,3,250,800,constant-mc,single,1,0,0.00020611017495382992,hmm-mixture/4/4/5/3
3.0,4,3125,3,250,800,constant-mc,average,1,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,250,800,constant-mc,pam,1,0,0.9634779976058024,hmm-mixture/4/4/5/3
3.0,4,3125,3,300,800,constant-mc,single,1,0,0.00020611017495382992,hmm-mixture/4/4/5/3
3.0,4,3125,3,300,800,constant-mc,average,1,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,300,800,constant-mc,pam,1,0,0.9758879857672478,hmm-mixture/4/4/5/3
3.0,4,3125,3,350,800,constant-mc,single,1,0,0.00020611017495382992,hmm-mixture/4/4/5/3
3.0,4,3125,3,350,800,constant-mc,average,1,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,350,800,constant-mc,pam,1,0,0.9794059392971816,hmm-mixture/4/4/5/3
3.0,4,3125,3,400,800,constant-mc,single,1,0,0.4423223762038382,hmm-mixture/4/4/5/3
3.0,4,3125,3,400,800,constant-mc,average,1,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,400,800,constant-mc,pam,1,0,0.9908861785772968,hmm-mixture/4/4/5/3
3.0,4,3125,3,450,800,constant-mc,single,1,0,0.4423223762038382,hmm-mixture/4/4/5/3
3.0,4,3125,3,450,800,constant-mc,average,1,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,450,800,constant-mc,pam,1,0,0.9943002950041505,hmm-mixture/4/4/5/3
3.0,4,3125,3,500,800,constant-mc,single,1,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,500,800,constant-mc,average,1,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,500,800,constant-mc,pam,1,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,550,800,constant-mc,single,1,0,0.7998507562376146,hmm-mixture/4/4/5/3
3.0,4,3125,3,550,800,constant-mc,average,1,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,550,800,constant-mc,pam,1,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,50,800,constant-mc,single,2,0,0.0005213809768363117,hmm-mixture/4/4/5/3
3.0,4,3125,3,50,800,constant-mc,average,2,0,0.5582827592998201,hmm-mixture/4/4/5/3
3.0,4,3125,3,50,800,constant-mc,pam,2,0,0.4481649654914941,hmm-mixture/4/4/5/3
3.0,4,3125,3,100,800,constant-mc,single,2,0,0.0005213809768363117,hmm-mixture/4/4/5/3
3.0,4,3125,3,100,800,constant-mc,average,2,0,0.7282288049287562,hmm-mixture/4/4/5/3
3.0,4,3125,3,100,800,constant-mc,pam,2,0,0.6987048751838589,hmm-mixture/4/4/5/3
3.0,4,3125,3,150,800,constant-mc,single,2,0,0.0006488421917106965,hmm-mixture/4/4/5/3
3.0,4,3125,3,150,800,constant-mc,average,2,0,0.9830841935771909,hmm-mixture/4/4/5/3
3.0,4,3125,3,150,800,constant-mc,pam,2,0,0.8530684352018169,hmm-mixture/4/4/5/3
3.0,4,3125,3,200,800,constant-mc,single,2,0,-0.00019240182646024332,hmm-mixture/4/4/5/3
3.0,4,3125,3,200,800,constant-mc,average,2,0,0.9804076261404687,hmm-mixture/4/4/5/3
3.0,4,3125,3,200,800,constant-mc,pam,2,0,0.9680110711421545,hmm-mixture/4/4/5/3
3.0,4,3125,3,250,800,constant-mc,single,2,0,0.0005213809768363117,hmm-mixture/4/4/5/3
3.0,4,3125,3,250,800,constant-mc,average,2,0,0.9964070744383633,hmm-mixture/4/4/5/3
3.0,4,3125,3,250,800,constant-mc,pam,2,0,0.968774720030801,hmm-mixture/4/4/5/3
3.0,4,3125,3,300,800,constant-mc,single,2,0,0.0005213809768363117,hmm-mixture/4/4/5/3
3.0,4,3125,3,300,800,constant-mc,average,2,0,0.9964070744383633,hmm-mixture/4/4/5/3
3.0,4,3125,3,300,800,constant-mc,pam,2,0,0.9779288685970859,hmm-mixture/4/4/5/3
3.0,4,3125,3,350,800,constant-mc,single,2,0,0.0005213809768363117,hmm-mixture/4/4/5/3
3.0,4,3125,3,350,800,constant-mc,average,2,0,0.9964070744383633,hmm-mixture/4/4/5/3
3.0,4,3125,3,350,800,constant-mc,pam,2,0,0.9870621961912456,hmm-mixture/4/4/5/3
3.0,4,3125,3,400,800,constant-mc,single,2,0,0.3288394529376246,hmm-mixture/4/4/5/3
3.0,4,3125,3,400,800,constant-mc,average,2,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,400,800,constant-mc,pam,2,0,0.9945027063137867,hmm-mixture/4/4/5/3
3.0,4,3125,3,450,800,constant-mc,single,2,0,0.3288394529376246,hmm-mixture/4/4/5/3
3.0,4,3125,3,450,800,constant-mc,average,2,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,450,800,constant-mc,pam,2,0,0.9933498186247767,hmm-mixture/4/4/5/3
3.0,4,3125,3,500,800,constant-mc,single,2,0,0.7873251141006152,hmm-mixture/4/4/5/3
3.0,4,3125,3,500,800,constant-mc,average,2,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,500,800,constant-mc,pam,2,0,0.99626863745343,hmm-mixture/4/4/5/3
3.0,4,3125,3,550,800,constant-mc,single,2,0,0.3288394529376246,hmm-mixture/4/4/5/3
3.0,4,3125,3,550,800,constant-mc,average,2,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,550,800,constant-mc,pam,2,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,50,800,constant-mc,single,3,0,-0.0010203149936180921,hmm-mixture/4/4/5/3
3.0,4,3125,3,50,800,constant-mc,average,3,0,0.7180284032324522,hmm-mixture/4/4/5/3
3.0,4,3125,3,50,800,constant-mc,pam,3,0,0.24184504615277355,hmm-mixture/4/4/5/3
3.0,4,3125,3,100,800,constant-mc,single,3,0,0.0003275790213469593,hmm-mixture/4/4/5/3
3.0,4,3125,3,100,800,constant-mc,average,3,0,0.9327224797405856,hmm-mixture/4/4/5/3
3.0,4,3125,3,100,800,constant-mc,pam,3,0,0.6781787734214076,hmm-mixture/4/4/5/3
3.0,4,3125,3,150,800,constant-mc,single,3,0,0.0003275790213469593,hmm-mixture/4/4/5/3
3.0,4,3125,3,150,800,constant-mc,average,3,0,0.9852454588389679,hmm-mixture/4/4/5/3
3.0,4,3125,3,150,800,constant-mc,pam,3,0,0.7666018144721525,hmm-mixture/4/4/5/3
3.0,4,3125,3,200,800,constant-mc,single,3,0,0.0003275790213469593,hmm-mixture/4/4/5/3
3.0,4,3125,3,200,800,constant-mc,average,3,0,0.9961664481399852,hmm-mixture/4/4/5/3
3.0,4,3125,3,200,800,constant-mc,pam,3,0,0.9077345323536081,hmm-mixture/4/4/5/3
3.0,4,3125,3,250,800,constant-mc,single,3,0,0.0003275790213469593,hmm-mixture/4/4/5/3
3.0,4,3125,3,250,800,constant-mc,average,3,0,0.9933003726034443,hmm-mixture/4/4/5/3
3.0,4,3125,3,250,800,constant-mc,pam,3,0,0.9765150798454926,hmm-mixture/4/4/5/3
3.0,4,3125,3,300,800,constant-mc,single,3,0,0.0003275790213469593,hmm-mixture/4/4/5/3
3.0,4,3125,3,300,800,constant-mc,average,3,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,300,800,constant-mc,pam,3,0,0.9862213187969578,hmm-mixture/4/4/5/3
3.0,4,3125,3,350,800,constant-mc,single,3,0,0.49879644000337203,hmm-mixture/4/4/5/3
3.0,4,3125,3,350,800,constant-mc,average,3,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,350,800,constant-mc,pam,3,0,0.9885943543017754,hmm-mixture/4/4/5/3
3.0,4,3125,3,400,800,constant-mc,single,3,0,0.8059930190906313,hmm-mixture/4/4/5/3
3.0,4,3125,3,400,800,constant-mc,average,3,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,400,800,constant-mc,pam,3,0,0.9897451264354081,hmm-mixture/4/4/5/3
3.0,4,3125,3,450,800,constant-mc,single,3,0,0.8059930190906313,hmm-mixture/4/4/5/3
3.0,4,3125,3,450,800,constant-mc,average,3,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,450,800,constant-mc,pam,3,0,0.9935594603401775,hmm-mixture/4/4/5/3
3.0,4,3125,3,500,800,constant-mc,single,3,0,0.8059930190906313,hmm-mixture/4/4/5/3
3.0,4,3125,3,500,800,constant-mc,average,3,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,500,800,constant-mc,pam,3,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,550,800,constant-mc,single,3,0,0.8059930190906313,hmm-mixture/4/4/5/3
3.0,4,3125,3,550,800,constant-mc,average,3,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,550,800,constant-mc,pam,3,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,50,800,constant-mc,single,4,0,0.0005097222499284342,hmm-mixture/4/4/5/3
3.0,4,3125,3,50,800,constant-mc,average,4,0,0.5747247807158768,hmm-mixture/4/4/5/3
3.0,4,3125,3,50,800,constant-mc,pam,4,0,0.27521461039752937,hmm-mixture/4/4/5/3
3.0,4,3125,3,100,800,constant-mc,single,4,0,0.00010781742115231642,hmm-mixture/4/4/5/3
3.0,4,3125,3,100,800,constant-mc,average,4,0,0.8989349140898355,hmm-mixture/4/4/5/3
3.0,4,3125,3,100,800,constant-mc,pam,4,0,0.6883775228275886,hmm-mixture/4/4/5/3
3.0,4,3125,3,150,800,constant-mc,single,4,0,0.00010781742115231642,hmm-mixture/4/4/5/3
3.0,4,3125,3,150,800,constant-mc,average,4,0,0.9695338165508597,hmm-mixture/4/4/5/3
3.0,4,3125,3,150,800,constant-mc,pam,4,0,0.817916982555385,hmm-mixture/4/4/5/3
3.0,4,3125,3,200,800,constant-mc,single,4,0,0.00010781742115231642,hmm-mixture/4/4/5/3
3.0,4,3125,3,200,800,constant-mc,average,4,0,0.9940975568705247,hmm-mixture/4/4/5/3
3.0,4,3125,3,200,800,constant-mc,pam,4,0,0.9220669211227771,hmm-mixture/4/4/5/3
3.0,4,3125,3,250,800,constant-mc,single,4,0,0.00010781742115231642,hmm-mixture/4/4/5/3
3.0,4,3125,3,250,800,constant-mc,average,4,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,250,800,constant-mc,pam,4,0,0.9371694772656153,hmm-mixture/4/4/5/3
3.0,4,3125,3,300,800,constant-mc,single,4,0,0.00010781742115231642,hmm-mixture/4/4/5/3
3.0,4,3125,3,300,800,constant-mc,average,4,0,0.9970412520906065,hmm-mixture/4/4/5/3
3.0,4,3125,3,300,800,constant-mc,pam,4,0,0.9760773739494027,hmm-mixture/4/4/5/3
3.0,4,3125,3,350,800,constant-mc,single,4,0,0.46044234026948083,hmm-mixture/4/4/5/3
3.0,4,3125,3,350,800,constant-mc,average,4,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,350,800,constant-mc,pam,4,0,0.980332039368824,hmm-mixture/4/4/5/3
3.0,4,3125,3,400,800,constant-mc,single,4,0,0.49364093455841984,hmm-mixture/4/4/5/3
3.0,4,3125,3,400,800,constant-mc,average,4,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,400,800,constant-mc,pam,4,0,0.9949997918586317,hmm-mixture/4/4/5/3
3.0,4,3125,3,450,800,constant-mc,single,4,0,0.46044234026948083,hmm-mixture/4/4/5/3
3.0,4,3125,3,450,800,constant-mc,average,4,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,450,800,constant-mc,pam,4,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,500,800,constant-mc,single,4,0,0.8182348556422535,hmm-mixture/4/4/5/3
3.0,4,3125,3,500,800,constant-mc,average,4,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,500,800,constant-mc,pam,4,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,550,800,constant-mc,single,4,0,0.8182348556422535,hmm-mixture/4/4/5/3
3.0,4,3125,3,550,800,constant-mc,average,4,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,550,800,constant-mc,pam,4,0,0.9960942671989759,hmm-mixture/4/4/5/3
3.0,4,3125,3,50,800,constant-mc,single,5,0,2.8259025240950248e-05,hmm-mixture/4/4/5/3
3.0,4,3125,3,50,800,constant-mc,average,5,0,0.7127209257398884,hmm-mixture/4/4/5/3
3.0,4,3125,3,50,800,constant-mc,pam,5,0,0.34688684552551063,hmm-mixture/4/4/5/3
3.0,4,3125,3,100,800,constant-mc,single,5,0,0.0009740924537130303,hmm-mixture/4/4/5/3
3.0,4,3125,3,100,800,constant-mc,average,5,0,0.9400159346355604,hmm-mixture/4/4/5/3
3.0,4,3125,3,100,800,constant-mc,pam,5,0,0.7353207334973076,hmm-mixture/4/4/5/3
3.0,4,3125,3,150,800,constant-mc,single,5,0,0.0009740924537130303,hmm-mixture/4/4/5/3
3.0,4,3125,3,150,800,constant-mc,average,5,0,0.9798302965694726,hmm-mixture/4/4/5/3
3.0,4,3125,3,150,800,constant-mc,pam,5,0,0.843472412732565,hmm-mixture/4/4/5/3
3.0,4,3125,3,200,800,constant-mc,single,5,0,0.0009740924537130303,hmm-mixture/4/4/5/3
3.0,4,3125,3,200,800,constant-mc,average,5,0,0.9914948045032641,hmm-mixture/4/4/5/3
3.0,4,3125,3,200,800,constant-mc,pam,5,0,0.9233793328544293,hmm-mixture/4/4/5/3
3.0,4,3125,3,250,800,constant-mc,single,5,0,0.0009740924537130303,hmm-mixture/4/4/5/3
3.0,4,3125,3,250,800,constant-mc,average,5,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,250,800,constant-mc,pam,5,0,0.9858793986599037,hmm-mixture/4/4/5/3
3.0,4,3125,3,300,800,constant-mc,single,5,0,0.0009740924537130303,hmm-mixture/4/4/5/3
3.0,4,3125,3,300,800,constant-mc,average,5,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,300,800,constant-mc,pam,5,0,0.9842761186046025,hmm-mixture/4/4/5/3
3.0,4,3125,3,350,800,constant-mc,single,5,0,0.306089676341356,hmm-mixture/4/4/5/3
3.0,4,3125,3,350,800,constant-mc,average,5,0,0.9974108558833803,hmm-mixture/4/4/5/3
3.0,4,3125,3,350,800,constant-mc,pam,5,0,0.9826539367363811,hmm-mixture/4/4/5/3
3.0,4,3125,3,400,800,constant-mc,single,5,0,0.306089676341356,hmm-mixture/4/4/5/3
3.0,4,3125,3,400,800,constant-mc,average,5,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,400,800,constant-mc,pam,5,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,450,800,constant-mc,single,5,0,0.7740508615185868,hmm-mixture/4/4/5/3
3.0,4,3125,3,450,800,constant-mc,average,5,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,450,800,constant-mc,pam,5,0,0.9971110744868178,hmm-mixture/4/4/5/3
3.0,4,3125,3,500,800,constant-mc,single,5,0,0.7740508615185868,hmm-mixture/4/4/5/3
3.0,4,3125,3,500,800,constant-mc,average,5,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,500,800,constant-mc,pam,5,0,0.9971110744868178,hmm-mixture/4/4/5/3
3.0,4,3125,3,550,800,constant-mc,single,5,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,550,800,constant-mc,average,5,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,550,800,constant-mc,pam,5,1,1.0,hmm-mixture/4/4/5/3
3.0,4,3125,3,50,800,constant-mc,single,6,0,0.0007824019685098185,hmm-mixture/4/4/5/3
