alpha,K,mixture_id,n,cost_scheme,eta_hat,eta_ci_low,eta_ci_high,separation_status,n_pairs,level,mixture_key
1.0,6,1,1000,constant-mc,0.2624666666666684,0.24235289854347553,0.2825804347898613,separated,60,0.95,hmm-mixture/6/4/5/1
1.0,6,2,1000,constant-mc,0.1166999999999998,0.09495000891012229,0.13844999108987732,separated,60,0.95,hmm-mixture/6/4/5/2
1.0,6,3,1000,constant-mc,0.2627000000000015,0.24236747721820517,0.2830325227817978,separated,60,0.95,hmm-mixture/6/4/5/3
1.0,6,4,1000,constant-mc,0.19326666666666714,0.1746236359484863,0.211909697384848,separated,60,0.95,hmm-mixture/6/4/5/4
1.0,6,5,1000,constant-mc,0.25076666666666636,0.22871120915407062,0.2703848159091775,separated,60,0.95,hmm-mixture/6/4/5/5
1.0,6,6,1000,constant-mc,0.2467666666666668,0.2252599282117771,0.2682734051215565,separated,60,0.95,hmm-mixture/6/4/5/6
1.0,6,7,1000,constant-mc,0.2590999999999992,0.23793446674366958,0.28026553325632886,separated,60,0.95,hmm-mixture/6/4/5/7
1.0,6,8,1000,constant-mc,0.21406666666666663,0.19387292874483109,0.23426040458850217,separated,60,0.95,hmm-mixture/6/4/5/8
1.0,6,9,1000,constant-mc,0.15816666666666546,0.13712125792118357,0.17921207541214734,separated,60,0.95,hmm-mixture/6/4/5/9
1.0,6,10,1000,constant-mc,0.2214333333333336,0.20151473458291935,0.24135193208374783,separated,60,0.95,hmm-mixture/6/4/5/10
1.0,6,11,1000,constant-mc,0.07543333333333369,0.05429230689089071,0.09657435977577666,separated,60,0.95,hmm-mixture/6/4/5/11
1.0,6,12,1000,constant-mc,0.27006666666666757,0.2525397606331996,0.2875935727001355,separated,60,0.95,hmm-mixture/6/4/5/12
1.0,6,13,1000,constant-mc,0.13570000000000082,0.11502179818550484,0.1563782018144968,separated,60,0.95,hmm-mixture/6/4/5/13
1.0,6,14,1000,constant-mc,0.26553333333333384,0.2429975219285927,0.288069144738075,separated,60,0.95,hmm-mixture/6/4/5/14
1.0,6,15,1000,constant-mc,0.3100666666666667,0.28881911221674006,0.33131422111659337,separated,60,0.95,hmm-mixture/6/4/5/15
1.0,6,16,1000,constant-mc,0.2453666666666665,0.22433692895803947,0.2658946316924249,separated,60,0.95,hmm-mixture/6/4/5/16
1.0,6,17,1000,constant-mc,0.20910000000000029,0.19054752936789043,0.22765247063211014,separated,60,0.95,hmm-mixture/6/4/5/17
1.0,6,18,1000,constant-mc,0.22683333333333167,0.2050151331201544,0.24865153354650893,separated,60,0.95,hmm-mixture/6/4/5/18
1.0,6,19,1000,constant-mc,0.3537000000000008,0.3322660063414782,0.3751339936585234,separated,60,0.95,hmm-mixture/6/4/5/19
1.0,6,20,1000,constant-mc,0.20273333333333188,0.17936177865272462,0.22610488801393913,separated,60,0.95,hmm-mixture/6/4/5/20
1.0,6,21,1000,constant-mc,0.22536666666666694,0.20394829105619205,0.24678504227714182,separated,60,0.95,hmm-mixture/6/4/5/21
1.0,6,22,1000,constant-mc,0.2643333333333322,0.24370681793953253,0.28404534730183606,separated,60,0.95,hmm-mixture/6/4/5/22
1.0,6,23,1000,constant-mc,0.28156666666666474,0.2622102205209895,0.30092311281233997,separated,60,0.95,hmm-mixture/6/4/5/23
1.0,6,24,1000,constant-mc,0.18356666666666754,0.16364852055991452,0.20348481277342056,separated,60,0.95,hmm-mixture/6/4/5/24
1.0,6,25,1000,constant-mc,0.17123333333333424,0.15170512424333982,0.19076154242332866,separated,60,0.95,hmm-mixture/6/4/5/25
1.0,6,26,1000,constant-mc,0.22816666666666752,0.20639900728639482,0.24993432604694021,separated,60,0.95,hmm-mixture/6/4/5/26
1.0,6,27,1000,constant-mc,0.16960000000000264,0.15006426950737062,0.18913573049263466,separated,60,0.95,hmm-mixture/6/4/5/27
1.0,6,28,1000,constant-mc,0.3037666666666654,0.2827865157223197,0.3247468176110111,separated,60,0.95,hmm-mixture/6/4/5/28
1.0,6,29,1000,constant-mc,0.28380000000000116,0.26457349125829577,0.30302650874170656,separated,60,0.95,hmm-mixture/6/4/5/29
1.0,7,0,1000,constant-mc,0.2173000000000016,0.19754490592402085,0.23705509407598235,separated,60,0.95,hmm-mixture/7/4/5/0
1.0,7,1,1000,constant-mc,0.21780000000000133,0.19645785701224572,0.23914214298775693,separated,60,0.95,hmm-mixture/7/4/5/1
1.0,7,2,1000,constant-mc,0.2928999999999995,0.27116971744786333,0.31463028255213565,separated,60,0.95,hmm-mixture/7/4/5/2
1.0,7,3,1000,constant-mc,0.22323333333333384,0.2027277027981178,0.24373896386854987,separated,60,0.95,hmm-mixture/7/4/5/3
1.0,7,4,1000,constant-mc,0.12253333333333494,0.10283731790888773,0.14222934875778215,separated,60,0.95,hmm-mixture/7/4/5/4
1.0,7,5,1000,constant-mc,0.3038999999999996,0.2823846054741219,0.3254153945258773,separated,60,0.95,hmm-mixture/7/4/5/5
1.0,7,6,1000,constant-mc,0.11050000000000271,0.09125059985642636,0.12974940014357905,separated,60,0.95,hmm-mixture/7/4/5/6
1.0,7,7,1000,constant-mc,0.2630999999999979,0.2423333976196309,0.2838666023803649,separated,60,0.95,hmm-mixture/7/4/5/7
1.0,7,8,1000,constant-mc,0.20690000000000008,0.18426364589867195,0.22953635410132822,separated,60,0.95,hmm-mixture/7/4/5/8
1.0,7,9,1000,constant-mc,0.27686666666666593,0.2550014420722997,0.29873189126103217,separated,60,0.95,hmm-mixture/7/4/5/9
1.0,7,10,1000,constant-mc,0.13179999999999925,0.11019145507328076,0.15340854492671774,separated,60,0.95,hmm-mixture/7/4/5/10
1.0,7,11,1000,constant-mc,0.23653333333333482,0.21472505945183684,0.2583416072148328,separated,60,0.95,hmm-mixture/7/4/5/11
1.0,7,12,1000,constant-mc,0.23776666666666735,0.2173517674675347,0.2581815658658,separated,60,0.95,hmm-mixture/7/4/5/12
1.0,7,13,1000,constant-mc,0.20716666666666672,0.18700791581862308,0.22732541751471036,separated,60,0.95,hmm-mixture/7/4/5/13
1.0,7,14,1000,constant-mc,0.2289999999999992,0.2064204328920587,0.2515795671079397,separated,60,0.95,hmm-mixture/7/4/5/14
1.0,7,15,1000,constant-mc,0.1676666666666664,0.14824160654593665,0.18709172678739616,separated,60,0.95,hmm-mixture/7/4/5/15
1.0,7,16,1000,constant-mc,0.25009999999999977,0.22664063102690424,0.2735593689730953,separated,60,0.95,hmm-mixture/7/4/5/16
1.0,7,17,1000,constant-mc,0.2293666666666665,0.2068661357345869,0.2517185207007664,separated,60,0.95,hmm-mixture/7/4/5/17
1.0,7,18,1000,constant-mc,0.27426666666666577,0.24943179944585925,0.2991015338874723,separated,60,0.95,hmm-mixture/7/4/5/18
1.0,7,19,1000,constant-mc,0.26616666666666866,0.2461385013918802,0.2861948319414571,separated,60,0.95,hmm-mixture/7/4/5/19
1.0,7,20,1000,constant-mc,0.22446666666666726,0.20510034231796137,0.24383299101537315,separated,60,0.95,hmm-mixture/7/4/5/20
1.0,7,21,1000,constant-mc,0.2374333333333336,0.21554443212354713,0.2593222345431201,separated,60,0.95,hmm-mixture/7/4/5/21
1.0,7,22,1000,constant-mc,0.37466666666666715,0.3530349166959281,0.39629841663740617,separated,60,0.95,hmm-mixture/7/4/5/22
1.0,7,23,1000,constant-mc,0.26663333333333394,0.2433271749136292,0.2899394917530387,separated,60,0.95,hmm-mixture/7/4/5/23
1.0,7,24,1000,constant-mc,0.32116666666666394,0.29820443624799253,0.3426825184185134,separated,60,0.95,hmm-mixture/7/4/5/24
1.0,7,25,1000,constant-mc,0.1659000000000006,0.1454566730101936,0.1863433269898076,separated,60,0.95,hmm-mixture/7/4/5/25
1.0,7,26,1000,constant-mc,0.18820000000000103,0.16780485274307022,0.20859514725693185,separated,60,0.95,hmm-mixture/7/4/5/26
