alpha,K,mixture_id,n,cost_scheme,k,l,gamma_hat,se,ci_low,ci_high,n_pairs,level,mixture_key
0.5,8,13,1000,constant,0,5,1.7521666666666669,0.003954913033154,1.7388949307655432,1.7654384025677905,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,0,6,1.1443666666666663,0.0034189540365923,1.1328934801132955,1.1558398532200376,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,0,7,0.8149666666666671,0.0023003274965398,0.807247321446117,0.8226860118872171,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,1,1,0.6312999999999999,0.0016077671641868,0.6259047205046708,0.6366952794953289,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,1,2,0.9806666666666664,0.0027989774834605,0.9712739721516988,0.9900593611816338,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,1,3,0.9798,0.0030968181228279,0.9694078240114402,0.99019217598856,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,1,4,0.8694333333333335,0.0024351900663261,0.8612614217999095,0.8776052448667575,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,1,5,1.5620333333333336,0.0046352839043388,1.5464784366037705,1.5775882300628967,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,1,6,0.8146666666666668,0.0018562258450811,0.8084376196605154,0.8208957136728181,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,1,7,0.8458333333333335,0.0021478101667142,0.8386257995495511,0.853040867117116,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,2,2,0.5806333333333334,0.0027040424505521,0.5715592179309691,0.5897074487356978,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,2,3,0.9416999999999998,0.0020867215386009,0.9346974649436444,0.948702535056355,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,2,4,0.8614666666666668,0.0020318740711605,0.8546481865052262,0.8682851468281074,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,2,5,1.2573333333333327,0.0047014042058295,1.2415565527919816,1.273110113874684,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,2,6,0.8357666666666668,0.0019298966142308,0.8292903982972161,0.8422429350361175,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,2,7,1.002233333333333,0.0025728226125904,0.993599560112912,1.0108671065537542,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,3,3,0.7081333333333333,0.0022372635962815,0.7006256153779357,0.7156410512887309,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,3,4,0.9590333333333334,0.0025664025104364,0.9504211044299512,0.9676455622367156,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,3,5,1.5853333333333326,0.0039970799134211,1.5719200955346988,1.5987465711319664,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,3,6,0.9604666666666668,0.0026491088648407,0.9515768951513996,0.9693564381819338,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,3,7,0.9319999999999998,0.0032822067814097,0.9209857043099104,0.9430142956900892,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,4,4,0.6667,0.0018835145655513,0.6603793786183507,0.6730206213816492,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,4,5,1.1863000000000004,0.0067338129828601,1.1637029449530516,1.208897055046949,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,4,6,0.8147000000000002,0.0015978976300621,0.8093378402848715,0.8200621597151289,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,4,7,0.9298666666666668,0.0024113042004834,0.921774910347928,0.9379584229854055,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,5,5,0.2105333333333334,0.0032993293845791,0.1994615783096762,0.2216050883569906,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,5,6,1.1731,0.0034449422518591,1.1615396032534668,1.1846603967465332,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,5,7,1.4381666666666668,0.0039643301289118,1.424863329259567,1.4514700040737667,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,6,6,0.5965666666666667,0.0013827767582254,0.5919264008020227,0.6012069325313106,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,6,7,0.8514666666666665,0.001526316541402,0.846344715850254,0.856588617483079,60,0.95,mixture/0.5/8/5/13
0.5,8,13,1000,constant,7,7,0.6840999999999998,0.0018778669230781,0.6777983307466882,0.6904016692533115,60,0.95,mixture/0.5/8/5/13
0.5,8,14,400,constant,0,0,0.7725000000000002,0.0050888989629749,0.755422880352127,0.7895771196478734,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,0,1,1.1585,0.0068202299611643,1.135612950380778,1.1813870496192216,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,0,2,1.0721666666666665,0.005152157502476,1.0548772665912056,1.0894560667421274,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,0,3,1.0148333333333333,0.0082885519942845,0.9870189485039536,1.042647718162713,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,0,4,1.0431666666666668,0.0051268742840711,1.0259621109846444,1.0603712223486892,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,0,5,1.2175833333333337,0.0067349871409734,1.1949823380944626,1.2401843285722045,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,0,6,1.0107500000000005,0.0051896586108505,0.9933347552341067,1.0281652447658938,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,0,7,0.9819166666666664,0.003618634420042,0.9697734008241774,0.9940599325091556,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,1,1,0.6216666666666669,0.0033523469025712,0.6104169976178401,0.6329163357154938,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,1,2,1.2199166666666663,0.006097711512312,1.1994542149985177,1.240379118334815,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,1,3,1.1518333333333337,0.0075753900784002,1.1264121481831912,1.1772545184834755,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,1,4,1.1897500000000003,0.0056466391684173,1.170801238511708,1.2086987614882927,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,1,5,1.2810833333333334,0.0063257741835063,1.2598555582520976,1.302311108414569,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,1,6,0.99225,0.0059546603787276,0.9722675934932424,1.0122324065067576,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,1,7,1.1369999999999998,0.0047108481609451,1.1211915278191344,1.1528084721808651,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,2,2,0.6550833333333335,0.0039853043370781,0.6417096115336605,0.6684570551330065,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,2,3,1.015166666666667,0.0059362986940144,0.9952458775528004,1.0350874557805336,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,2,4,0.8001666666666666,0.0040055869645184,0.7867248812528225,0.8136084520805107,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,2,5,1.28775,0.0064357153606564,1.266153288799167,1.3093467112008326,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,2,6,0.9225,0.0044745040441011,0.9074846417698694,0.9375153582301304,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,2,7,0.9285,0.0039134347766907,0.9153674551407036,0.9416325448592966,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,3,3,0.5859166666666666,0.0023961234778868,0.5778758531978468,0.5939574801354864,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,3,4,0.8738333333333337,0.0031316830610275,0.8633241590067282,0.8843425076599392,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,3,5,1.1468333333333334,0.0058512235750995,1.1271980358347136,1.1664686308319532,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,3,6,0.8748333333333332,0.0040529104187637,0.8612327418012744,0.8884339248653921,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,3,7,0.8388333333333332,0.0030976724145634,0.8284382905473999,0.8492283761192665,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,4,4,0.6425000000000001,0.0026852284776907,0.6334890197606531,0.6515109802393471,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,4,5,1.068083333333333,0.0057931525753106,1.0486429081280484,1.0875237585386175,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,4,6,0.8145000000000001,0.003506853660886,0.8027318434713973,0.826268156528603,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,4,7,0.8430000000000003,0.0042853712534226,0.8286193258772283,0.8573806741227723,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,5,5,0.4802499999999999,0.0046462806338848,0.4646582008938011,0.4958417991061986,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,5,6,1.0387499999999998,0.0051593601517185,1.0214364295678882,1.0560635704321115,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,5,7,1.22,0.0069735172978078,1.196598554986527,1.243401445013473,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,6,6,0.6796666666666665,0.0033061034694424,0.6685721794452281,0.690761153888105,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,6,7,0.8793333333333334,0.0031319085593461,0.8688234022886648,0.889843264378002,60,0.95,mixture/0.5/8/5/14
0.5,8,14,400,constant,7,7,0.5755833333333331,0.0026390474726856,0.5667273254276222,0.5844393412390441,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,0,0,0.7449333333333331,0.0030086379096799,0.7348370689086421,0.7550295977580241,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,0,1,1.1393333333333335,0.0044710409477334,1.1243295964207916,1.1543370702458755,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,0,2,1.06,0.0030841310618681,1.0496503987333137,1.0703496012666864,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,0,3,0.9908333333333336,0.0047603094583608,0.9748588809473094,1.0068077857193578,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,0,4,1.0315999999999996,0.0031034152865315,1.0211856855184724,1.0420143144815268,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,0,5,1.2092333333333332,0.0049890482696136,1.1924912885709824,1.225975378095684,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,0,6,0.9969666666666668,0.0034518452174013,0.985383105229825,1.0085502281035088,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,0,7,0.9714666666666664,0.0021533663917981,0.964240487529294,0.978692845804039,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,1,1,0.6008666666666664,0.0023875224927702,0.5928547160330089,0.608878617300324,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,1,2,1.2077333333333338,0.0041310363583,1.1938705699588446,1.221596096707823,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,1,3,1.1462,0.0045966580835127,1.1307747222250564,1.1616252777749434,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,1,4,1.1804666666666666,0.003419904074601,1.1689902920144826,1.1919430413188503,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,1,5,1.2693333333333332,0.0041640556791044,1.2553597650684012,1.2833069015982652,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,1,6,0.9861333333333332,0.0037234534321505,0.9736383201238455,0.9986283465428204,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,1,7,1.1297333333333333,0.0030086379096798,1.1196370689086423,1.1398295977580242,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,2,2,0.6410666666666668,0.0019643527515647,0.6344747717964472,0.6476585615368864,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,2,3,1.0035666666666665,0.0039013518348592,0.9904746692509044,1.0166586640824284,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,2,4,0.7890999999999999,0.0022835323019417,0.7814370154086836,0.7967629845913162,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,2,5,1.2861333333333331,0.004204347135992,1.2720245566402,1.3002421100264665,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,2,6,0.9077,0.0023326835253369,0.89987207573728,0.91552792426272,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,2,7,0.9187666666666668,0.0024911557305441,0.9104069478391744,0.927126385494159,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,3,3,0.5739333333333334,0.0016631375064462,0.5683522443010911,0.5795144223655757,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,3,4,0.8666666666666665,0.0020942032810349,0.8596390246841077,0.8736943086492253,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,3,5,1.1342,0.0034483108122132,1.1226282991759782,1.145771700824022,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,3,6,0.8656,0.0027058421832959,0.8565198451278752,0.8746801548721249,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,3,7,0.8283333333333336,0.0018479896951474,0.8221319248633135,0.8345347418033536,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,4,4,0.6289333333333335,0.001486258462871,0.6239458077835482,0.6339208588831187,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,4,5,1.0593,0.0031110610030939,1.0488600283345757,1.0697399716654248,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,4,6,0.8005333333333333,0.0021444273683736,0.7933371514062939,0.8077295152603727,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,4,7,0.8278333333333332,0.0024757771896986,0.8195252211861739,0.8361414454804925,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,5,5,0.4677666666666668,0.0029493240312069,0.4578694453369226,0.4776638879964109,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,5,6,1.0328666666666666,0.0033820284979326,1.0215173933303476,1.0442159400029856,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,5,7,1.2143,0.0047734730749989,1.198281373685988,1.230318626314012,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,6,6,0.6664666666666663,0.0017378255564881,0.6606349425213845,0.6722983908119481,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,6,7,0.8718666666666665,0.0019437668983648,0.8653438529632584,0.8783894803700745,60,0.95,mixture/0.5/8/5/14
0.5,8,14,1000,constant,7,7,0.5606333333333334,0.0014233656832217,0.5558568608091384,0.5654098058575284,60,0.95,mixture/0.5/8/5/14
0.5,8,15,400,constant,0,0,0.6891666666666666,0.0037585433128108,0.6765539002663956,0.7017794330669376,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,0,1,1.02925,0.0041745546804013,1.0152411996145962,1.0432588003854038,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,0,2,0.7907500000000003,0.0054082289779525,0.7726012857080584,0.8088987142919422,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,0,3,1.2709166666666667,0.0050330709513682,1.2540268923838414,1.287806440949492,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,0,4,0.8996666666666665,0.0039912805151553,0.8862728902522713,0.9130604430810616,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,0,5,0.7619999999999999,0.0045429525728424,0.7467549449880034,0.7772450550119964,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,0,6,1.16075,0.0079010699768867,1.1342359115256169,1.187264088474383,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,0,7,1.046333333333333,0.0049771606424008,1.029631180585683,1.0630354860809827,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,1,1,0.6515000000000002,0.0027368070802214,0.6423159343893192,0.6606840656106812,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,1,2,1.0765833333333332,0.0050999773826166,1.0594690371765318,1.0936976294901346,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,1,3,0.8152500000000004,0.0053920125588715,0.797155704106011,0.8333442958939897,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,1,4,0.9115,0.0040167375805447,0.8980207958035441,0.924979204196456,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,1,5,1.1422500000000004,0.0037796380569848,1.1295664447173364,1.1549335552826645,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,1,6,1.3144166666666663,0.0051723019204517,1.2970596667747205,1.3317736665586122,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,1,7,0.732166666666667,0.0033894291193619,0.7207925586267044,0.7435407747066295,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,2,2,0.6374166666666666,0.0045122114078439,0.6222747716027481,0.6525585617305851,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,2,3,1.3250000000000004,0.0058729486140889,1.3052917985013452,1.3447082014986556,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,2,4,1.0556666666666663,0.0051481808902118,1.0383906111445016,1.0729427221888317,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,2,5,0.713,0.0029477560171634,0.7031080405478496,0.7228919594521503,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,2,6,1.0406666666666664,0.0108100357919377,1.0043907893187705,1.0769425440145624,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,2,7,1.1889166666666668,0.0044880438572704,1.173855872083568,1.2039774612497658,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,3,3,0.5248333333333334,0.0054370650247042,0.5065878522114479,0.5430788144552189,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,3,4,1.2313333333333334,0.0052600007876665,1.2136820371585757,1.2489846295080913,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,3,5,1.407166666666667,0.0061091376714322,1.3866658715596267,1.4276674617737066,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,3,6,1.3888333333333331,0.008649945843097,1.3598061977613904,1.4178604689052758,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,3,7,0.7247500000000001,0.0058890698813816,0.7049876994098839,0.7445123005901163,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,4,4,0.6578333333333336,0.0021071799060139,0.6507621449217724,0.6649045217448948,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,4,5,0.9378333333333334,0.0043510610866819,0.9232322199465124,0.9524344467201544,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,4,6,1.2660833333333334,0.0045068868623704,1.250959306162015,1.281207360504652,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,4,7,0.9291666666666668,0.0052280840203214,0.9116224754784082,0.9467108578549256,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,5,5,0.54775,0.0022374098473142,0.54024179126135,0.55525820873865,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,5,6,1.1535833333333336,0.0091047666061749,1.1230299287892755,1.1841367378773917,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,5,7,1.1585,0.0046612660436777,1.1428579134666252,1.1741420865333745,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,6,6,0.5495833333333334,0.0064311781027333,0.5280018480776394,0.5711648185890275,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,6,7,1.3840833333333338,0.0050763822067345,1.3670482169057003,1.4011184497609672,60,0.95,mixture/0.5/8/5/15
0.5,8,15,400,constant,7,7,0.6087499999999999,0.0035804416133897,0.5967349000208216,0.6207650999791782,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,0,0,0.6737666666666665,0.0022764287953423,0.666127519733162,0.681405813600171,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,0,1,1.0209666666666668,0.0026329042058986,1.0121312740851574,1.0298020592481762,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,0,2,0.7728999999999997,0.0039961634143135,0.7594898377517023,0.7863101622482971,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,0,3,1.268733333333333,0.0033865692410026,1.2573688223565616,1.2800978443101043,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,0,4,0.8888666666666667,0.0025917586318996,0.8801693487247352,0.8975639846085982,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,0,5,0.7495666666666668,0.0031325128147926,0.7390547078862085,0.7600786254471251,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,0,6,1.1499333333333337,0.0055998318511209,1.1311416459319277,1.1687250207347395,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,0,7,1.0416333333333336,0.0029109152332714,1.0318650026816412,1.051401663985026,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,1,1,0.6448666666666667,0.0016579659900328,0.6393029319983441,0.6504304013349893,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,1,2,1.0685666666666664,0.0033795970296564,1.0572255527524494,1.0799077805808834,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,1,3,0.8047333333333331,0.0035216735449838,0.7929154448419332,0.8165512218247329,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,1,4,0.9022,0.0026852600374873,0.8931889138535742,0.9112110861464258,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,1,5,1.1343333333333334,0.0026837728172928,1.1253272379397972,1.1433394287268697,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,1,6,1.3048333333333335,0.0033028977746792,1.293749603651674,1.315917063014993,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,1,7,0.7179666666666665,0.0020444173215264,0.71110609437708,0.7248272389562531,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,2,2,0.6188000000000001,0.0026138267722785,0.6100286266923797,0.6275713733076206,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,2,3,1.313,0.0033237715967133,1.3018462227974563,1.3241537772025431,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,2,4,1.0468666666666666,0.0033447375537105,1.035642532760487,1.0580908005728462,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,2,5,0.6981666666666669,0.0018789897914929,0.691861229337312,0.7044721039960219,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,2,6,1.0301999999999998,0.005960453476852,1.0101981532507611,1.0502018467492384,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,2,7,1.1869999999999998,0.00331968959137,1.17585992102455,1.1981400789754495,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,3,3,0.5008000000000001,0.0030406659990064,0.4905962570190433,0.511003742980957,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,3,4,1.2277333333333331,0.0037111731334397,1.215279529849549,1.2401871368171178,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,3,5,1.3997333333333335,0.0033864024097266,1.3883693822021557,1.411097284464511,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,3,6,1.3815999999999995,0.0057469815216485,1.36231451373404,1.400885486265959,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,3,7,0.7064999999999999,0.0038310727797925,0.6936438421717096,0.7193561578282902,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,4,4,0.645,0.001417007270454,0.640244864778116,0.649755135221884,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,4,5,0.9332333333333332,0.002784984624679,0.9238875954833272,0.9425790711833392,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,4,6,1.2591666666666663,0.0033213201604612,1.2480211158939445,1.2703122174393886,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,4,7,0.9176666666666664,0.0029347582568868,0.9078183245684884,0.9275150087648444,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,5,5,0.5375666666666666,0.0014737566178776,0.5326210942985665,0.5425122390347668,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,5,6,1.1496666666666664,0.0054553486254533,1.1313598301828731,1.1679735031504597,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,5,7,1.1441,0.0026758704164954,1.1351204231608514,1.1530795768391489,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,6,6,0.5263,0.00341145461627,0.5148519796955694,0.5377480203044306,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,6,7,1.3719666666666674,0.0025201971345485,1.363509491879736,1.3804238414535988,60,0.95,mixture/0.5/8/5/15
0.5,8,15,1000,constant,7,7,0.5901333333333333,0.0021237780357206,0.5830064455948657,0.5972602210718009,60,0.95,mixture/0.5/8/5/15
0.5,8,16,400,constant,0,0,0.6834166666666669,0.0030473932239528,0.6731903487385275,0.6936429845948063,60,0.95,mixture/0.5/8/5/16
0.5,8,16,400,constant,0,1,0.95875,0.0037612824625002,0.946128041672886,0.971371958327114,60,0.95,mixture/0.5/8/5/16
0.5,8,16,400,constant,0,2,0.9193333333333332,0.0045340311859014,0.9041182163478776,0.9345484503187887,60,0.95,mixture/0.5/8/5/16
0.5,8,16,400,constant,0,3,0.8609166666666666,0.0065876228605559,0.8388101904714675,0.8830231428618656,60,0.95,mixture/0.5/8/5/16
0.5,8,16,400,constant,0,4,1.1545,0.0066719964570706,1.132110386329821,1.1768896136701787,60,0.95,mixture/0.5/8/5/16
0.5,8,16,400,constant,0,5,0.9971666666666664,0.0044378423185647,0.9822743363602652,1.0120589969730678,60,0.95,mixture/0.5/8/5/16
0.5,8,16,400,constant,0,6,0.850333333333333,0.0048434046638939,0.8340800334446609,0.8665866332220052,60,0.95,mixture/0.5/8/5/16
0.5,8,16,400,constant,0,7,0.76875,0.004961184078184,0.7521014607551287,0.7853985392448714,60,0.95,mixture/0.5/8/5/16
0.5,8,16,400,constant,1,1,0.6858333333333335,0.0038329648557855,0.6729708261535725,0.6986958405130945,60,0.95,mixture/0.5/8/5/16
0.5,8,16,400,constant,1,2,0.9061666666666668,0.0023898522123735,0.8981468980549551,0.9141864352783784,60,0.95,mixture/0.5/8/5/16
0.5,8,16,400,constant,1,3,1.103833333333333,0.0055659460273081,1.0851553585978353,1.1225113080688307,60,0.95,mixture/0.5/8/5/16
0.5,8,16,400,constant,1,4,0.9860000000000004,0.0039716509538773,0.9726720956669768,0.9993279043330242,60,0.95,mixture/0.5/8/5/16
0.5,8,16,400,constant,1,5,0.8536666666666665,0.0038836661189577,0.8406340182552188,0.8666993150781142,60,0.95,mixture/0.5/8/5/16
0.5,8,16,400,constant,1,6,0.8886666666666664,0.0027201556397256,0.879538479281064,0.8977948540522688,60,0.95,mixture/0.5/8/5/16
0.5,8,16,400,constant,1,7,0.9881666666666667,0.0036975458853661,0.975758592946338,1.0005747403869958,60,0.95,mixture/0.5/8/5/16
0.5,8,16,400,constant,2,2,0.7225833333333332,0.0029001550383909,0.7128511113048904,0.7323155553617761,60,0.95,mixture/0.5/8/5/16
0.5,8,16,400,constant,2,3,1.1655833333333336,0.0073310458039789,1.14098210873653,1.190184557930137,60,0.95,mixture/0.5/8/5/16
