alpha,K,d,mixture_id,n,N,cost_scheme,algorithm,dataset_id,exact_recovery,ari,k_hat,k_correct,exact_recovery_at_k_hat,pam_one_swap_certified,pam_hit_cap,mixture_key
0.3,10,5,3,1000,800,constant,complete,0,0,0.917589112717519,8,0,0,,,mixture/0.3/10/5/3
0.3,10,5,3,1000,800,constant,average,0,0,0.917589112717519,8,0,0,,,mixture/0.3/10/5/3
0.3,10,5,3,1000,800,constant,pam,0,1,1.0,8,0,0,1,0,mixture/0.3/10/5/3
0.3,10,5,4,1000,800,constant,single,0,0,0.6304799013342591,6,0,0,,,mixture/0.3/10/5/4
0.3,10,5,4,1000,800,constant,complete,0,0,0.8051628060013056,6,0,0,,,mixture/0.3/10/5/4
0.3,10,5,4,1000,800,constant,average,0,0,0.6304799013342591,6,0,0,,,mixture/0.3/10/5/4
0.3,10,5,4,1000,800,constant,pam,0,1,1.0,6,0,0,1,0,mixture/0.3/10/5/4
0.3,10,5,5,1000,800,constant,single,0,0,0.9198021013249633,25,0,0,,,mixture/0.3/10/5/5
0.3,10,5,5,1000,800,constant,complete,0,0,0.9117888776940085,25,0,0,,,mixture/0.3/10/5/5
0.3,10,5,5,1000,800,constant,average,0,0,0.9173613973104006,25,0,0,,,mixture/0.3/10/5/5
0.3,10,5,5,1000,800,constant,pam,0,1,1.0,25,0,0,1,0,mixture/0.3/10/5/5
0.3,10,5,6,1000,800,constant,single,0,1,1.0,10,1,1,,,mixture/0.3/10/5/6
0.3,10,5,6,1000,800,constant,complete,0,1,1.0,10,1,1,,,mixture/0.3/10/5/6
0.3,10,5,6,1000,800,constant,average,0,1,1.0,10,1,1,,,mixture/0.3/10/5/6
0.3,10,5,6,1000,800,constant,pam,0,1,1.0,10,1,1,1,0,mixture/0.3/10/5/6
0.3,10,5,7,1000,800,constant,single,0,0,0.9067309314738419,9,0,0,,,mixture/0.3/10/5/7
0.3,10,5,7,1000,800,constant,complete,0,0,0.7991869305230236,9,0,0,,,mixture/0.3/10/5/7
0.3,10,5,7,1000,800,constant,average,0,1,1.0,9,0,0,,,mixture/0.3/10/5/7
0.3,10,5,7,1000,800,constant,pam,0,1,1.0,9,0,0,1,0,mixture/0.3/10/5/7
0.3,10,5,8,1000,800,constant,single,0,0,0.8076350315115954,9,0,0,,,mixture/0.3/10/5/8
0.3,10,5,8,1000,800,constant,complete,0,1,1.0,9,0,0,,,mixture/0.3/10/5/8
0.3,10,5,8,1000,800,constant,average,0,0,0.9018982418036392,9,0,0,,,mixture/0.3/10/5/8
0.3,10,5,8,1000,800,constant,pam,0,1,1.0,9,0,0,1,0,mixture/0.3/10/5/8
0.3,10,5,9,1000,800,constant,single,0,0,0.9094253031471664,11,0,0,,,mixture/0.3/10/5/9
0.3,10,5,9,1000,800,constant,complete,0,0,0.9057049132957016,11,0,0,,,mixture/0.3/10/5/9
0.3,10,5,9,1000,800,constant,average,0,0,0.9094599760103196,11,0,0,,,mixture/0.3/10/5/9
0.3,10,5,9,1000,800,constant,pam,0,1,1.0,11,0,0,1,0,mixture/0.3/10/5/9
0.3,10,5,10,1000,800,constant,single,0,0,0.8006603930053463,10,1,0,,,mixture/0.3/10/5/10
0.3,10,5,10,1000,800,constant,complete,0,1,1.0,10,1,1,,,mixture/0.3/10/5/10
0.3,10,5,10,1000,800,constant,average,0,0,0.8772294476273993,10,1,0,,,mixture/0.3/10/5/10
0.3,10,5,10,1000,800,constant,pam,0,1,1.0,10,1,1,1,0,mixture/0.3/10/5/10
0.3,10,5,11,1000,800,constant,single,0,0,0.29592381030139997,4,0,0,,,mixture/0.3/10/5/11
0.3,10,5,11,1000,800,constant,complete,0,0,0.8931461831219364,4,0,0,,,mixture/0.3/10/5/11
0.3,10,5,11,1000,800,constant,average,0,0,0.9186345255729375,4,0,0,,,mixture/0.3/10/5/11
0.3,10,5,11,1000,800,constant,pam,0,1,1.0,4,0,0,1,0,mixture/0.3/10/5/11
0.3,10,5,12,1000,800,constant,single,0,0,0.8862709085004434,7,0,0,,,mixture/0.3/10/5/12
0.3,10,5,12,1000,800,constant,complete,0,0,0.8639163715762923,7,0,0,,,mixture/0.3/10/5/12
0.3,10,5,12,1000,800,constant,average,0,0,0.8862709085004434,7,0,0,,,mixture/0.3/10/5/12
0.3,10,5,12,1000,800,constant,pam,0,0,0.9913419015351201,7,0,0,1,0,mixture/0.3/10/5/12
0.3,10,5,13,1000,800,constant,single,0,1,1.0,10,1,1,,,mixture/0.3/10/5/13
0.3,10,5,13,1000,800,constant,complete,0,1,1.0,10,1,1,,,mixture/0.3/10/5/13
0.3,10,5,13,1000,800,constant,average,0,1,1.0,10,1,1,,,mixture/0.3/10/5/13
0.3,10,5,13,1000,800,constant,pam,0,1,1.0,10,1,1,1,0,mixture/0.3/10/5/13
0.3,10,5,14,1000,800,constant,single,0,0,0.7250333748848047,9,0,0,,,mixture/0.3/10/5/14
0.3,10,5,14,1000,800,constant,complete,0,0,0.7703068899669546,9,0,0,,,mixture/0.3/10/5/14
0.3,10,5,14,1000,800,constant,average,0,0,0.7227037157397203,9,0,0,,,mixture/0.3/10/5/14
0.3,10,5,14,1000,800,constant,pam,0,1,1.0,9,0,0,1,0,mixture/0.3/10/5/14
0.3,10,5,15,1000,800,constant,single,0,0,0.8088993712920202,9,0,0,,,mixture/0.3/10/5/15
0.3,10,5,15,1000,800,constant,complete,0,0,0.7815640197822223,9,0,0,,,mixture/0.3/10/5/15
0.3,10,5,15,1000,800,constant,average,0,0,0.8088993712920202,9,0,0,,,mixture/0.3/10/5/15
0.3,10,5,15,1000,800,constant,pam,0,0,0.9916978931732878,9,0,0,1,0,mixture/0.3/10/5/15
0.3,10,5,16,1000,800,constant,single,0,0,0.7478841512753702,8,0,0,,,mixture/0.3/10/5/16
0.3,10,5,16,1000,800,constant,complete,0,0,0.8886977537089717,8,0,0,,,mixture/0.3/10/5/16
0.3,10,5,16,1000,800,constant,average,0,0,0.9113124087766742,8,0,0,,,mixture/0.3/10/5/16
0.3,10,5,16,1000,800,constant,pam,0,1,1.0,8,0,0,1,0,mixture/0.3/10/5/16
0.3,10,5,17,1000,800,constant,single,0,0,0.865158646743391,10,1,0,,,mixture/0.3/10/5/17
0.3,10,5,17,1000,800,constant,complete,0,1,1.0,10,1,1,,,mixture/0.3/10/5/17
0.3,10,5,17,1000,800,constant,average,0,1,1.0,10,1,1,,,mixture/0.3/10/5/17
0.3,10,5,17,1000,800,constant,pam,0,1,1.0,10,1,1,1,0,mixture/0.3/10/5/17
0.3,10,5,18,1000,800,constant,single,0,0,0.7454092261435737,6,0,0,,,mixture/0.3/10/5/18
0.3,10,5,18,1000,800,constant,complete,0,0,0.8744526832967325,6,0,0,,,mixture/0.3/10/5/18
0.3,10,5,18,1000,800,constant,average,0,1,1.0,6,0,0,,,mixture/0.3/10/5/18
0.3,10,5,18,1000,800,constant,pam,0,0,0.9972542749609082,6,0,0,1,0,mixture/0.3/10/5/18
0.3,10,5,19,1000,800,constant,single,0,0,0.5998912486740928,9,0,0,,,mixture/0.3/10/5/19
0.3,10,5,19,1000,800,constant,complete,0,0,0.8912462560647798,9,0,0,,,mixture/0.3/10/5/19
0.3,10,5,19,1000,800,constant,average,0,0,0.9174706998749403,9,0,0,,,mixture/0.3/10/5/19
0.3,10,5,19,1000,800,constant,pam,0,1,1.0,9,0,0,1,0,mixture/0.3/10/5/19
0.3,10,5,20,1000,800,constant,single,0,0,0.5200667469546243,9,0,0,,,mixture/0.3/10/5/20
0.3,10,5,20,1000,800,constant,complete,0,0,0.8465332731364789,9,0,0,,,mixture/0.3/10/5/20
0.3,10,5,20,1000,800,constant,average,0,0,0.8737906322079919,9,0,0,,,mixture/0.3/10/5/20
0.3,10,5,20,1000,800,constant,pam,0,0,0.9969024942133603,9,0,0,1,0,mixture/0.3/10/5/20
0.3,10,5,21,1000,800,constant,single,0,0,0.9077792102527962,8,0,0,,,mixture/0.3/10/5/21
0.3,10,5,21,1000,800,constant,complete,0,0,0.8942594644555271,8,0,0,,,mixture/0.3/10/5/21
0.3,10,5,21,1000,800,constant,average,0,0,0.9062826142517972,8,0,0,,,mixture/0.3/10/5/21
0.3,10,5,21,1000,800,constant,pam,0,1,1.0,8,0,0,1,0,mixture/0.3/10/5/21
0.3,10,5,22,1000,800,constant,single,0,0,0.7978995134942829,8,0,0,,,mixture/0.3/10/5/22
0.3,10,5,22,1000,800,constant,complete,0,0,0.875918770676417,8,0,0,,,mixture/0.3/10/5/22
0.3,10,5,22,1000,800,constant,average,0,0,0.7956554234198366,8,0,0,,,mixture/0.3/10/5/22
0.3,10,5,22,1000,800,constant,pam,0,1,1.0,8,0,0,1,0,mixture/0.3/10/5/22
0.3,10,5,23,1000,800,constant,single,0,0,0.9065704640233814,10,1,0,,,mixture/0.3/10/5/23
0.3,10,5,23,1000,800,constant,complete,0,0,0.8975135305907453,10,1,0,,,mixture/0.3/10/5/23
0.3,10,5,23,1000,800,constant,average,0,0,0.9051796431773078,10,1,0,,,mixture/0.3/10/5/23
0.3,10,5,23,1000,800,constant,pam,0,1,1.0,10,1,1,1,0,mixture/0.3/10/5/23
0.3,10,5,24,1000,800,constant,single,0,0,0.8363781669498861,9,0,0,,,mixture/0.3/10/5/24
0.3,10,5,24,1000,800,constant,complete,0,1,1.0,9,0,0,,,mixture/0.3/10/5/24
0.3,10,5,24,1000,800,constant,average,0,1,1.0,9,0,0,,,mixture/0.3/10/5/24
0.3,10,5,24,1000,800,constant,pam,0,0,0.9892575377381119,9,0,0,1,0,mixture/0.3/10/5/24
0.3,10,5,25,1000,800,constant,single,0,0,0.9098953296716129,56,0,0,,,mixture/0.3/10/5/25
0.3,10,5,25,1000,800,constant,complete,0,0,0.6198624505380536,56,0,0,,,mixture/0.3/10/5/25
0.3,10,5,25,1000,800,constant,average,0,0,0.9098953296716129,56,0,0,,,mixture/0.3/10/5/25
0.3,10,5,25,1000,800,constant,pam,0,1,1.0,56,0,0,1,0,mixture/0.3/10/5/25
0.3,10,5,26,1000,800,constant,single,0,0,0.5164774259880298,9,0,0,,,mixture/0.3/10/5/26
0.3,10,5,26,1000,800,constant,complete,0,0,0.6993843459063478,9,0,0,,,mixture/0.3/10/5/26
0.3,10,5,26,1000,800,constant,average,0,0,0.7313402399902581,9,0,0,,,mixture/0.3/10/5/26
0.3,10,5,26,1000,800,constant,pam,0,0,0.8665483326314743,9,0,0,1,0,mixture/0.3/10/5/26
0.3,10,5,27,1000,800,constant,single,0,1,1.0,7,0,0,,,mixture/0.3/10/5/27
0.3,10,5,27,1000,800,constant,complete,0,1,1.0,7,0,0,,,mixture/0.3/10/5/27
0.3,10,5,27,1000,800,constant,average,0,1,1.0,7,0,0,,,mixture/0.3/10/5/27
0.3,10,5,27,1000,800,constant,pam,0,1,1.0,7,0,0,1,0,mixture/0.3/10/5/27
0.3,10,5,28,1000,800,constant,single,0,0,0.8896841587542273,10,1,0,,,mixture/0.3/10/5/28
0.3,10,5,28,1000,800,constant,complete,0,0,0.8726692520110154,10,1,0,,,mixture/0.3/10/5/28
0.3,10,5,28,1000,800,constant,average,0,0,0.8865650443570969,10,1,0,,,mixture/0.3/10/5/28
0.3,10,5,28,1000,800,constant,pam,0,1,1.0,10,1,1,1,0,mixture/0.3/10/5/28
0.3,10,5,29,1000,800,constant,single,0,1,1.0,10,1,1,,,mixture/0.3/10/5/29
0.3,10,5,29,1000,800,constant,complete,0,0,0.8664756193582416,10,1,0,,,mixture/0.3/10/5/29
0.3,10,5,29,1000,800,constant,average,0,1,1.0,10,1,1,,,mixture/0.3/10/5/29
0.3,10,5,29,1000,800,constant,pam,0,1,1.0,10,1,1,1,0,mixture/0.3/10/5/29
0.4,2,5,0,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/0
0.4,2,5,0,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/0
0.4,2,5,0,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/0
0.4,2,5,0,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/0
0.4,2,5,1,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/1
0.4,2,5,1,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/1
0.4,2,5,1,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/1
0.4,2,5,1,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/1
0.4,2,5,2,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/2
0.4,2,5,2,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/2
0.4,2,5,2,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/2
0.4,2,5,2,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/2
0.4,2,5,3,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/3
0.4,2,5,3,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/3
0.4,2,5,3,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/3
0.4,2,5,3,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/3
0.4,2,5,4,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/4
0.4,2,5,4,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/4
0.4,2,5,4,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/4
0.4,2,5,4,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/4
0.4,2,5,5,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/5
0.4,2,5,5,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/5
0.4,2,5,5,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/5
0.4,2,5,5,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/5
0.4,2,5,6,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/6
0.4,2,5,6,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/6
0.4,2,5,6,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/6
0.4,2,5,6,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/6
0.4,2,5,7,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/7
0.4,2,5,7,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/7
0.4,2,5,7,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/7
0.4,2,5,7,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/7
0.4,2,5,8,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/8
0.4,2,5,8,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/8
0.4,2,5,8,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/8
0.4,2,5,8,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/8
0.4,2,5,9,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/9
0.4,2,5,9,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/9
0.4,2,5,9,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/9
0.4,2,5,9,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/9
0.4,2,5,10,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/10
0.4,2,5,10,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/10
0.4,2,5,10,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/10
0.4,2,5,10,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/10
0.4,2,5,11,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/11
0.4,2,5,11,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/11
0.4,2,5,11,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/11
0.4,2,5,11,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/11
0.4,2,5,12,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/12
0.4,2,5,12,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/12
0.4,2,5,12,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/12
0.4,2,5,12,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/12
0.4,2,5,13,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/13
0.4,2,5,13,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/13
0.4,2,5,13,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/13
0.4,2,5,13,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/13
0.4,2,5,14,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/14
0.4,2,5,14,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/14
0.4,2,5,14,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/14
0.4,2,5,14,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/14
0.4,2,5,15,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/15
0.4,2,5,15,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/15
0.4,2,5,15,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/15
0.4,2,5,15,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/15
0.4,2,5,16,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/16
0.4,2,5,16,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/16
0.4,2,5,16,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/16
0.4,2,5,16,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/16
0.4,2,5,17,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/17
0.4,2,5,17,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/17
0.4,2,5,17,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/17
0.4,2,5,17,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/17
0.4,2,5,18,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/18
0.4,2,5,18,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/18
0.4,2,5,18,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/18
0.4,2,5,18,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/18
0.4,2,5,19,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/19
0.4,2,5,19,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/19
0.4,2,5,19,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/19
0.4,2,5,19,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/19
0.4,2,5,20,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/20
0.4,2,5,20,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/20
0.4,2,5,20,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/20
0.4,2,5,20,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/20
0.4,2,5,21,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/21
0.4,2,5,21,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/21
0.4,2,5,21,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/21
0.4,2,5,21,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/21
0.4,2,5,22,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/22
0.4,2,5,22,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/22
0.4,2,5,22,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/22
0.4,2,5,22,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/22
0.4,2,5,23,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/23
0.4,2,5,23,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/23
0.4,2,5,23,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/23
0.4,2,5,23,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/23
0.4,2,5,24,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/24
0.4,2,5,24,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/24
0.4,2,5,24,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/24
0.4,2,5,24,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/24
0.4,2,5,25,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/25
0.4,2,5,25,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/25
0.4,2,5,25,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/25
0.4,2,5,25,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/25
0.4,2,5,26,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/26
0.4,2,5,26,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/26
0.4,2,5,26,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/26
0.4,2,5,26,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/26
0.4,2,5,27,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/27
0.4,2,5,27,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/27
0.4,2,5,27,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/27
0.4,2,5,27,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/27
0.4,2,5,28,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/28
0.4,2,5,28,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/28
0.4,2,5,28,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/28
0.4,2,5,28,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/28
0.4,2,5,29,1000,800,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/29
0.4,2,5,29,1000,800,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/29
0.4,2,5,29,1000,800,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/29
0.4,2,5,29,1000,800,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/29
0.4,3,5,0,1000,800,constant,single,0,1,1.0,3,1,1,,,mixture/0.4/3/5/0
0.4,3,5,0,1000,800,constant,complete,0,1,1.0,3,1,1,,,mixture/0.4/3/5/0
0.4,3,5,0,1000,800,constant,average,0,1,1.0,3,1,1,,,mixture/0.4/3/5/0
0.4,3,5,0,1000,800,constant,pam,0,1,1.0,3,1,1,1,0,mixture/0.4/3/5/0
0.4,3,5,1,1000,800,constant,single,0,1,1.0,3,1,1,,,mixture/0.4/3/5/1
0.4,3,5,1,1000,800,constant,complete,0,1,1.0,3,1,1,,,mixture/0.4/3/5/1
0.4,3,5,1,1000,800,constant,average,0,1,1.0,3,1,1,,,mixture/0.4/3/5/1
0.4,3,5,1,1000,800,constant,pam,0,1,1.0,3,1,1,1,0,mixture/0.4/3/5/1
0.4,3,5,2,1000,800,constant,single,0,1,1.0,3,1,1,,,mixture/0.4/3/5/2
0.4,3,5,2,1000,800,constant,complete,0,1,1.0,3,1,1,,,mixture/0.4/3/5/2
0.4,3,5,2,1000,800,constant,average,0,1,1.0,3,1,1,,,mixture/0.4/3/5/2
0.4,3,5,2,1000,800,constant,pam,0,1,1.0,3,1,1,1,0,mixture/0.4/3/5/2
0.4,3,5,3,1000,800,constant,single,0,1,1.0,3,1,1,,,mixture/0.4/3/5/3
0.4,3,5,3,1000,800,constant,complete,0,1,1.0,3,1,1,,,mixture/0.4/3/5/3
0.4,3,5,3,1000,800,constant,average,0,1,1.0,3,1,1,,,mixture/0.4/3/5/3
0.4,3,5,3,1000,800,constant,pam,0,1,1.0,3,1,1,1,0,mixture/0.4/3/5/3
0.4,3,5,4,1000,800,constant,single,0,1,1.0,3,1,1,,,mixture/0.4/3/5/4
0.4,3,5,4,1000,800,constant,complete,0,1,1.0,3,1,1,,,mixture/0.4/3/5/4
0.4,3,5,4,1000,800,constant,average,0,1,1.0,3,1,1,,,mixture/0.4/3/5/4
0.4,3,5,4,1000,800,constant,pam,0,1,1.0,3,1,1,1,0,mixture/0.4/3/5/4
0.4,3,5,5,1000,800,constant,single,0,1,1.0,3,1,1,,,mixture/0.4/3/5/5
0.4,3,5,5,1000,800,constant,complete,0,1,1.0,3,1,1,,,mixture/0.4/3/5/5
0.4,3,5,5,1000,800,constant,average,0,1,1.0,3,1,1,,,mixture/0.4/3/5/5
0.4,3,5,5,1000,800,constant,pam,0,1,1.0,3,1,1,1,0,mixture/0.4/3/5/5
0.4,3,5,6,1000,800,constant,single,0,0,0.554348872246731,3,1,0,,,mixture/0.4/3/5/6
0.4,3,5,6,1000,800,constant,complete,0,1,1.0,3,1,1,,,mixture/0.4/3/5/6
0.4,3,5,6,1000,800,constant,average,0,1,1.0,3,1,1,,,mixture/0.4/3/5/6
0.4,3,5,6,1000,800,constant,pam,0,1,1.0,3,1,1,1,0,mixture/0.4/3/5/6
0.4,3,5,7,1000,800,constant,single,0,1,1.0,3,1,1,,,mixture/0.4/3/5/7
0.4,3,5,7,1000,800,constant,complete,0,1,1.0,3,1,1,,,mixture/0.4/3/5/7
0.4,3,5,7,1000,800,constant,average,0,1,1.0,3,1,1,,,mixture/0.4/3/5/7
0.4,3,5,7,1000,800,constant,pam,0,1,1.0,3,1,1,1,0,mixture/0.4/3/5/7
0.4,3,5,8,1000,800,constant,single,0,1,1.0,3,1,1,,,mixture/0.4/3/5/8
0.4,3,5,8,1000,800,constant,complete,0,1,1.0,3,1,1,,,mixture/0.4/3/5/8
0.4,3,5,8,1000,800,constant,average,0,1,1.0,3,1,1,,,mixture/0.4/3/5/8
0.4,3,5,8,1000,800,constant,pam,0,1,1.0,3,1,1,1,0,mixture/0.4/3/5/8
0.4,3,5,9,1000,800,constant,single,0,1,1.0,3,1,1,,,mixture/0.4/3/5/9
0.4,3,5,9,1000,800,constant,complete,0,1,1.0,3,1,1,,,mixture/0.4/3/5/9
0.4,3,5,9,1000,800,constant,average,0,1,1.0,3,1,1,,,mixture/0.4/3/5/9
