alpha,K,mixture_id,dataset_id,n,N,d,cost_scheme,rule,threshold,k_hat,k_correct,exact_recovery,mixture_key
0.1,3,11,0,400,200,5,constant,ratio,0.43999999999999995,2,0,0,mixture/0.1/3/5/11
0.1,3,11,0,400,200,5,constant,ratio-half,0.43999999999999995,2,0,0,mixture/0.1/3/5/11
0.1,3,11,0,1000,200,5,constant,stated,0.5395907397331495,3,1,1,mixture/0.1/3/5/11
0.1,3,11,0,1000,200,5,constant,geomean,0.25629670306112023,3,1,1,mixture/0.1/3/5/11
0.1,3,11,0,1000,200,5,constant,ratio,0.10400000000000009,3,1,1,mixture/0.1/3/5/11
0.1,3,11,0,1000,200,5,constant,ratio-half,0.10400000000000009,3,1,1,mixture/0.1/3/5/11
0.1,3,12,0,400,200,5,constant,stated,0.6784994344878064,2,0,0,mixture/0.1/3/5/12
0.1,3,12,0,400,200,5,constant,geomean,0.23038012067016542,20,0,0,mixture/0.1/3/5/12
0.1,3,12,0,400,200,5,constant,ratio,0.525,2,0,0,mixture/0.1/3/5/12
0.1,3,12,0,400,200,5,constant,ratio-half,0.525,2,0,0,mixture/0.1/3/5/12
0.1,3,12,0,1000,200,5,constant,stated,0.5395907397331495,3,1,1,mixture/0.1/3/5/12
0.1,3,12,0,1000,200,5,constant,geomean,0.1984842563026095,21,0,0,mixture/0.1/3/5/12
0.1,3,12,0,1000,200,5,constant,ratio,0.30399999999999994,3,1,1,mixture/0.1/3/5/12
0.1,3,12,0,1000,200,5,constant,ratio-half,0.30399999999999994,3,1,1,mixture/0.1/3/5/12
