alpha,K,mixture_id,n,cost_scheme,eta_hat,eta_ci_low,eta_ci_high,separation_status,n_pairs,level,mixture_key
0.1,4,16,400,constant,-0.44566666666666666,-0.4722584251480552,-0.41907490818527804,nonseparated,60,0.95,mixture/0.1/4/5/16
0.1,4,16,1000,constant,-0.44519999999999993,-0.46096869100018767,-0.4294313089998122,nonseparated,60,0.95,mixture/0.1/4/5/16
0.1,4,17,400,constant,0.2219999999999998,0.20778323950512173,0.2362167604948779,separated,60,0.95,mixture/0.1/4/5/17
0.1,4,17,1000,constant,0.22940000000000021,0.22193837156873658,0.23686162843126385,separated,60,0.95,mixture/0.1/4/5/17
0.1,4,18,400,constant,0.7376666666666662,0.7170224982884653,0.7583108350448673,separated,60,0.95,mixture/0.1/4/5/18
0.1,4,18,1000,constant,0.7475333333333332,0.73414600570537,0.7609206609612963,separated,60,0.95,mixture/0.1/4/5/18
0.1,4,19,400,constant,0.6476666666666664,0.6276619258877153,0.6676714074456175,separated,60,0.95,mixture/0.1/4/5/19
0.1,4,19,1000,constant,0.6582333333333336,0.6474079053875945,0.6690587612790726,separated,60,0.95,mixture/0.1/4/5/19
0.1,5,0,400,constant,0.2646666666666665,0.24046248386482472,0.2888708494685083,separated,60,0.95,mixture/0.1/5/5/0
0.1,5,0,1000,constant,0.2764999999999998,0.262330974054225,0.2906690259457746,separated,60,0.95,mixture/0.1/5/5/0
0.1,5,1,400,constant,-0.7035833333333334,-1.1551968318657233,-0.2519698348009435,nonseparated,60,0.95,mixture/0.1/5/5/1
0.1,5,1,1000,constant,-0.7357000000000002,-1.1414414248608782,-0.3299585751391224,nonseparated,60,0.95,mixture/0.1/5/5/1
0.1,5,2,400,constant,0.4800000000000001,0.4646075474077488,0.4953924525922513,separated,60,0.95,mixture/0.1/5/5/2
0.1,5,2,1000,constant,0.49273333333333336,0.48460483480009153,0.5008618318665752,separated,60,0.95,mixture/0.1/5/5/2
0.1,5,3,400,constant,0.4995833333333335,0.42481855961857407,0.5684026727622851,separated,60,0.95,mixture/0.1/5/5/3
0.1,5,3,1000,constant,0.5056999999999999,0.463136029235537,0.5482639707644629,separated,60,0.95,mixture/0.1/5/5/3
0.1,5,4,400,constant,0.09450000000000014,-0.15902803578828606,0.34802803578828634,uncertain,60,0.95,mixture/0.1/5/5/4
0.1,5,4,1000,constant,0.3333000000000004,0.13786839018849817,0.4330915974207329,separated,60,0.95,mixture/0.1/5/5/4
0.1,5,5,400,constant,0.13716666666666666,-0.1009105029760392,0.22316088664985312,uncertain,60,0.95,mixture/0.1/5/5/5
0.1,5,5,1000,constant,0.11956666666666627,0.03998035443647341,0.19915297889685912,separated,60,0.95,mixture/0.1/5/5/5
0.1,5,6,400,constant,0.16641666666666688,0.14906867356525988,0.18376465976807388,separated,60,0.95,mixture/0.1/5/5/6
0.1,5,6,1000,constant,0.17549999999999966,0.1658789448605057,0.18512105513949362,separated,60,0.95,mixture/0.1/5/5/6
0.1,5,7,400,constant,0.20966666666666667,0.17766772246530327,0.24166561086803007,separated,60,0.95,mixture/0.1/5/5/7
0.1,5,7,1000,constant,0.2187666666666665,0.1992872926949676,0.2382460406383654,separated,60,0.95,mixture/0.1/5/5/7
0.1,5,8,400,constant,0.11958333333333332,0.0738219425818375,0.16534472408482914,separated,60,0.95,mixture/0.1/5/5/8
0.1,5,8,1000,constant,0.1238333333333334,0.09549435418256125,0.1521723124841055,separated,60,0.95,mixture/0.1/5/5/8
0.1,5,9,400,constant,0.03866666666666663,-0.09801198582284854,0.1753453191561818,uncertain,60,0.95,mixture/0.1/5/5/9
0.1,5,9,1000,constant,0.10676666666666657,0.02248819871866392,0.1910451346146692,separated,60,0.95,mixture/0.1/5/5/9
0.1,5,10,400,constant,-0.14666666666666606,-0.7379086858715505,0.361692139740331,uncertain,60,0.95,mixture/0.1/5/5/10
0.1,5,10,1000,constant,-0.31840000000000024,-0.8684882274709089,0.23168822747090856,uncertain,60,0.95,mixture/0.1/5/5/10
0.1,5,11,400,constant,-0.017583333333333395,-0.04116768538576082,0.006001018719093976,uncertain,60,0.95,mixture/0.1/5/5/11
0.1,5,11,1000,constant,-0.00503333333333339,-0.018355644063300813,0.008288977396634034,uncertain,60,0.95,mixture/0.1/5/5/11
0.1,5,12,400,constant,0.22408333333333308,0.0017136367339350977,0.3876905982950918,separated,60,0.95,mixture/0.1/5/5/12
0.1,5,12,1000,constant,0.37116666666666637,0.28087344492693167,0.3831825688637962,separated,60,0.95,mixture/0.1/5/5/12
0.1,5,13,400,constant,0.006249999999999922,-0.033651275665074476,0.04615127566507432,uncertain,60,0.95,mixture/0.1/5/5/13
0.1,5,13,1000,constant,-0.002666666666666706,-0.026948107459320858,0.021614774125987446,uncertain,60,0.95,mixture/0.1/5/5/13
0.1,5,14,400,constant,0.24333333333333362,0.22684418216655866,0.2598224845001086,separated,60,0.95,mixture/0.1/5/5/14
0.1,5,14,1000,constant,0.2476999999999996,0.2381120154566148,0.25728798454338436,separated,60,0.95,mixture/0.1/5/5/14
0.1,5,15,400,constant,0.2294999999999997,0.19201485012781816,0.26698514987218125,separated,60,0.95,mixture/0.1/5/5/15
0.1,5,15,1000,constant,0.2500333333333332,0.22895177439667846,0.271114892269988,separated,60,0.95,mixture/0.1/5/5/15
0.1,5,16,400,constant,0.010583333333333167,-0.29768097220555056,0.27309217606606373,uncertain,60,0.95,mixture/0.1/5/5/16
0.1,5,16,1000,constant,0.011466666666666292,-0.18912640022617722,0.2120597335595098,uncertain,60,0.95,mixture/0.1/5/5/16
0.1,5,17,400,constant,0.035333333333333494,-0.001903776284445935,0.07184751386932786,uncertain,60,0.95,mixture/0.1/5/5/17
0.1,5,17,1000,constant,0.045933333333333215,0.023451073744056083,0.06841559292261035,separated,60,0.95,mixture/0.1/5/5/17
0.1,5,18,400,constant,0.323833333333333,0.28240754004540525,0.3584400554177597,separated,60,0.95,mixture/0.1/5/5/18
0.1,5,18,1000,constant,0.3391333333333335,0.3254917509580999,0.3527749157085671,separated,60,0.95,mixture/0.1/5/5/18
0.1,5,19,400,constant,0.13533333333333342,0.1019682463597944,0.16869842030687243,separated,60,0.95,mixture/0.1/5/5/19
0.1,5,19,1000,constant,0.1584666666666663,0.13992596363419296,0.17700736969913966,separated,60,0.95,mixture/0.1/5/5/19
0.1,6,0,400,constant,0.3925833333333334,0.36876562735272955,0.41640103931393724,separated,60,0.95,mixture/0.1/6/5/0
0.1,6,0,1000,constant,0.39209999999999984,0.3778963032165785,0.40630369678342115,separated,60,0.95,mixture/0.1/6/5/0
0.1,6,1,400,constant,0.2621666666666663,0.21768494883706735,0.30357381862772026,separated,60,0.95,mixture/0.1/6/5/1
0.1,6,1,1000,constant,0.2792666666666668,0.2620367953275329,0.29649653800580067,separated,60,0.95,mixture/0.1/6/5/1
0.1,6,2,400,constant,0.19908333333333317,0.1521426815894974,0.22234055611948067,separated,60,0.95,mixture/0.1/6/5/2
0.1,6,2,1000,constant,0.20569999999999988,0.17990303993542855,0.22637491501829476,separated,60,0.95,mixture/0.1/6/5/2
0.1,6,3,400,constant,-0.0429166666666666,-0.07418554940200756,-0.01164778393132565,nonseparated,60,0.95,mixture/0.1/6/5/3
0.1,6,3,1000,constant,-0.045533333333333315,-0.06441254078493597,-0.02665412588173066,nonseparated,60,0.95,mixture/0.1/6/5/3
0.1,6,4,400,constant,0.2745833333333334,0.22165477195616323,0.31177197807629764,separated,60,0.95,mixture/0.1/6/5/4
0.1,6,4,1000,constant,0.2813333333333329,0.24870550549393566,0.31062533847594276,separated,60,0.95,mixture/0.1/6/5/4
0.1,6,5,400,constant,0.1144999999999996,0.05247620651691265,0.17652379348308656,separated,60,0.95,mixture/0.1/6/5/5
0.1,6,5,1000,constant,0.12043333333333317,0.0806259263793444,0.16024074028732194,separated,60,0.95,mixture/0.1/6/5/5
0.1,6,6,400,constant,0.16266666666666685,0.13972908472909185,0.18560424860424185,separated,60,0.95,mixture/0.1/6/5/6
0.1,6,6,1000,constant,0.17756666666666687,0.16353042917556093,0.1916029041577728,separated,60,0.95,mixture/0.1/6/5/6
0.1,6,7,400,constant,-0.19825000000000004,-0.287948820561042,-0.10855117943895809,nonseparated,60,0.95,mixture/0.1/6/5/7
