alpha,K,mixture_id,n,cost_scheme,eta_hat,eta_ci_low,eta_ci_high,separation_status,n_pairs,level,mixture_key
0.1,3,4,400,constant,1.3822500000000004,1.3626281139706222,1.4018718860293786,separated,60,0.95,mixture/0.1/3/5/4
0.1,3,4,1000,constant,1.4056666666666664,1.3925612886470415,1.4187720446862913,separated,60,0.95,mixture/0.1/3/5/4
0.1,3,5,400,constant,0.7308333333333333,0.6643395459925896,0.7958871628470352,separated,60,0.95,mixture/0.1/3/5/5
0.1,3,5,1000,constant,0.7836666666666663,0.7510531101929336,0.8162802231403989,separated,60,0.95,mixture/0.1/3/5/5
0.1,3,6,400,constant,0.5048333333333337,0.494064692788915,0.5156019738777524,separated,60,0.95,mixture/0.1/3/5/6
0.1,3,6,1000,constant,0.5101333333333329,0.5040491254455114,0.5162175412211543,separated,60,0.95,mixture/0.1/3/5/6
0.1,3,7,400,constant,0.5476666666666664,0.4949687456786482,0.6003645876546846,separated,60,0.95,mixture/0.1/3/5/7
0.1,3,7,1000,constant,0.5566333333333333,0.5238538253781161,0.5894128412885505,separated,60,0.95,mixture/0.1/3/5/7
0.1,3,8,400,constant,0.5290833333333335,0.4993665731478111,0.558800093518856,separated,60,0.95,mixture/0.1/3/5/8
0.1,3,8,1000,constant,0.5429333333333336,0.5222528585752995,0.5596907150151542,separated,60,0.95,mixture/0.1/3/5/8
0.1,3,9,400,constant,-0.023,-0.0417285478661438,-0.0042714521338561,nonseparated,60,0.95,mixture/0.1/3/5/9
0.1,3,9,1000,constant,-0.0073333333333333,-0.0188002151453048,0.0041335484786382,uncertain,60,0.95,mixture/0.1/3/5/9
0.1,3,10,400,constant,0.4615833333333333,0.4502550161022203,0.4729116505644463,separated,60,0.95,mixture/0.1/3/5/10
0.1,3,10,1000,constant,0.4702666666666667,0.4629711465342162,0.4775621867991172,separated,60,0.95,mixture/0.1/3/5/10
0.1,3,11,400,constant,0.4767500000000003,0.4191171196993831,0.5343828803006175,separated,60,0.95,mixture/0.1/3/5/11
0.1,3,11,1000,constant,0.5024666666666667,0.4704581599291194,0.534475173404214,separated,60,0.95,mixture/0.1/3/5/11
0.1,3,12,400,constant,0.2210833333333332,0.0240194470599683,0.4181472196066979,separated,60,0.95,mixture/0.1/3/5/12
0.1,3,12,1000,constant,0.3595000000000001,0.248683287142943,0.4703167128570572,separated,60,0.95,mixture/0.1/3/5/12
0.1,3,13,400,constant,1.092666666666667,1.0637810059274933,1.1215523274058403,separated,60,0.95,mixture/0.1/3/5/13
0.1,3,13,1000,constant,1.1111333333333326,1.090974651003825,1.13129201566284,separated,60,0.95,mixture/0.1/3/5/13
0.1,3,14,400,constant,-0.2680833333333334,-0.581857175406125,0.0456905087394582,uncertain,60,0.95,mixture/0.1/3/5/14
0.1,3,14,1000,constant,-0.1213333333333334,-0.4165971807792826,0.1739305141126159,uncertain,60,0.95,mixture/0.1/3/5/14
0.1,3,15,400,constant,0.1973333333333332,0.1548838154621903,0.2367417833152515,separated,60,0.95,mixture/0.1/3/5/15
0.1,3,15,1000,constant,0.2259666666666667,0.2067156502795323,0.2452176830538012,separated,60,0.95,mixture/0.1/3/5/15
0.1,3,16,400,constant,0.4524166666666662,0.4402722532270276,0.4645610801063047,separated,60,0.95,mixture/0.1/3/5/16
0.1,3,16,1000,constant,0.4541666666666665,0.4452281202896515,0.4631052130436816,separated,60,0.95,mixture/0.1/3/5/16
0.1,3,17,400,constant,0.4634999999999996,0.4270462384435605,0.4999537615564386,separated,60,0.95,mixture/0.1/3/5/17
