alpha,K,mixture_id,n,cost_scheme,k,l,gamma_hat,se,ci_low,ci_high,n_pairs,level,mixture_key
0.5,9,0,1000,constant,6,7,0.8715666666666669,0.0021754104316517764,0.8641072955940864,0.8790260377392475,60,0.95,mixture/0.5/9/5/0
0.5,9,0,1000,constant,6,8,0.8222000000000002,0.0018586794413068413,0.8158266832888372,0.8285733167111631,60,0.95,mixture/0.5/9/5/0
0.5,9,0,1000,constant,7,7,0.5415333333333333,0.002170873794584813,0.5340895181571537,0.548977148509513,60,0.95,mixture/0.5/9/5/0
0.5,9,0,1000,constant,7,8,0.8966999999999999,0.0030873626138833324,0.8861135915515117,0.9072864084484882,60,0.95,mixture/0.5/9/5/0
0.5,9,0,1000,constant,8,8,0.6116333333333333,0.0015133990378727873,0.6064439654604359,0.6168227012062306,60,0.95,mixture/0.5/9/5/0
0.5,9,1,400,constant,0,0,0.6838333333333335,0.002795695507561239,0.6742470364702579,0.6934196301964092,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,0,1,0.83125,0.002893166017448664,0.821329481745271,0.8411705182547291,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,0,2,0.9066666666666667,0.0039104861681846,0.8932578096628259,0.9200755236705076,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,0,3,0.8165833333333334,0.002656118793148093,0.8074756378830076,0.8256910287836593,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,0,4,0.8498333333333333,0.002997095266698206,0.8395564470001178,0.8601102196665489,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,0,5,0.8364166666666667,0.0025547443033978718,0.8276565791552097,0.8451767541781237,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,0,6,0.74325,0.00424334806784204,0.7286997765719926,0.7578002234280073,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,0,7,1.0028333333333335,0.0062157157601153345,0.981519961998076,1.024146704668591,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,0,8,0.8168333333333336,0.0026226056248802383,0.8078405528224097,0.8258261138442575,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,1,1,0.6782500000000004,0.0027510270295862433,0.6688168690625885,0.6876831309374122,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,1,2,0.9454166666666667,0.004203999418543144,0.931001367743964,0.9598319655893693,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,1,3,0.8466666666666665,0.0030823597485669474,0.8360974127873932,0.8572359205459397,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,1,4,0.7651666666666669,0.003413513082308096,0.7534619049483412,0.7768714283849926,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,1,5,0.8064166666666667,0.0026867841095302184,0.7972038214153542,0.8156295119179792,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,1,6,0.8966666666666671,0.003776351231709707,0.883717751497436,0.9096155818358981,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,1,7,1.0241666666666664,0.004944846467923662,1.007211041114584,1.0411222922187489,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,1,8,0.8091666666666667,0.003065127960819228,0.7986564997059741,0.8196768336273593,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,2,2,0.55875,0.002770978023918546,0.5492484581237482,0.5682515418762517,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,2,3,0.7325833333333333,0.003429046058865788,0.7208253098330837,0.7443413568335828,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,2,4,0.9864999999999999,0.00345532423033254,0.974651869994225,0.9983481300057748,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,2,5,1.0509166666666667,0.004299013923637711,1.036175567867092,1.0656577654662414,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,2,6,1.0775,0.004458693026305451,1.0622113697268216,1.0927886302731782,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,2,7,1.1571666666666667,0.006571388362394677,1.134633712174985,1.1796996211583484,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,2,8,0.8381666666666668,0.002797210744164497,0.8285751741348005,0.8477581591985331,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,3,3,0.5606666666666668,0.0031877827041280923,0.5497359228663852,0.5715974104669483,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,3,4,0.9104166666666667,0.003309146003019993,0.8990697743236294,0.9217635590097039,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,3,5,0.8729166666666665,0.003167391383024526,0.8620558436631957,0.8837774896701373,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,3,6,1.0284166666666668,0.0029292304061183157,1.0183724854683025,1.038460847865031,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,3,7,1.1114166666666667,0.005438526079129436,1.0927682389852154,1.130065094348118,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,3,8,0.8442499999999998,0.0026808196107367486,0.8350576067098967,0.853442393290103,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,4,4,0.7606666666666667,0.003844554933478628,0.7474838844934829,0.7738494488398505,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,4,5,0.8185833333333336,0.00369587429674303,0.8059103694567717,0.8312562972098954,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,4,6,0.8780833333333333,0.004316391806793633,0.863282646661498,0.8928840200051686,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,4,7,0.9913333333333333,0.005155583154676435,0.9736551024640089,1.0090115642026578,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,4,8,0.8371666666666668,0.0031339373140687157,0.8264205559540807,0.847912777379253,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,5,5,0.7174166666666667,0.003802117434643139,0.7043794005058179,0.7304539328275155,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,5,6,0.8531666666666667,0.004809898378401161,0.836673771209392,0.8696595621239415,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,5,7,1.0076666666666665,0.005332803646013073,0.9893807557994387,1.0259525775338942,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,5,8,0.8669166666666669,0.0026946579991865478,0.857676822250564,0.8761565110827698,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,6,6,0.5207500000000002,0.003006173027486351,0.5104419864894751,0.5310580135105252,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,6,7,0.7892499999999999,0.005085185362353227,0.7718131595588856,0.8066868404411142,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,6,8,0.81225,0.003471890756306828,0.8003450642242299,0.8241549357757701,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,7,7,0.5664166666666667,0.004180077288682552,0.5520833955033607,0.5807499378299726,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,7,8,0.9164166666666668,0.00553761108555304,0.8974284815675398,0.9354048517657937,60,0.95,mixture/0.5/9/5/1
0.5,9,1,400,constant,8,8,0.6924166666666663,0.002993617661681503,0.6821517048631331,0.7026816284701995,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,0,0,0.6695666666666665,0.0019693078118983237,0.6628140109326737,0.6763193224006594,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,0,1,0.8211000000000002,0.0016319029826042841,0.8155042881634741,0.8266957118365262,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,0,2,0.8967666666666663,0.002383128868002442,0.8885950397030541,0.9049382936302784,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,0,3,0.8051666666666665,0.0018028800980193504,0.7989846830488507,0.8113486502844822,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,0,4,0.8390333333333337,0.0016743270284256787,0.8332921516141696,0.8447745150524979,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,0,5,0.8230333333333335,0.001825427226004582,0.8167740367672044,0.8292926298994626,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,0,6,0.7402333333333334,0.0023712456697620675,0.7321024532485236,0.7483642134181432,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,0,7,0.9873333333333334,0.00391828011003752,0.9738977513016297,1.0007689153650372,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,0,8,0.8048999999999998,0.001761756314231469,0.7988590277328328,0.8109409722671669,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,1,1,0.6672666666666668,0.0016719464394596636,0.6615336478652722,0.6729996854680613,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,1,2,0.9378000000000006,0.0025448296980525786,0.9290739091630252,0.946526090836976,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,1,3,0.834066666666667,0.0019617625343182126,0.8273398833034676,0.8407934500298663,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,1,4,0.7501000000000001,0.0020215924807418777,0.7431680628115118,0.7570319371884884,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,1,5,0.7948999999999999,0.0018389538907839361,0.7885943211923887,0.8012056788076112,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,1,6,0.8867333333333337,0.002671873447841535,0.8775716159780979,0.8958950506885696,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,1,7,1.0102333333333333,0.002681635248926719,1.001038143261606,1.0194285234050606,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,1,8,0.7976666666666665,0.0018246068637260738,0.7914101830808193,0.8039231502525137,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,2,2,0.5472,0.0014723055443144968,0.5421515396141038,0.5522484603858963,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,2,3,0.7200666666666666,0.0019600338211463787,0.7133458109724897,0.7267875223608435,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,2,4,0.9813666666666667,0.002296886453940978,0.9734907605285684,0.989242572804765,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,2,5,1.0388333333333333,0.0027089688519904816,1.0295444177351323,1.0481222489315343,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,2,6,1.0703333333333334,0.002724306439148862,1.0609918259334623,1.0796748407332044,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,2,7,1.1506333333333336,0.0039942024841002274,1.1369374173652815,1.1643292493013857,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,2,8,0.8337666666666669,0.0016935181624294275,0.8279596795308537,0.8395736538024801,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,3,3,0.5476000000000002,0.0018144429971290084,0.5413783677927143,0.5538216322072861,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,3,4,0.8991333333333333,0.0022151847134044933,0.8915375782835401,0.9067290883831266,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,3,5,0.8649666666666664,0.0018487996818621238,0.8586272271451748,0.8713061061881581,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,3,6,1.0212666666666663,0.001997719980980957,1.0144165870585022,1.0281167462748304,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,3,7,1.0993666666666668,0.0033934105859586743,1.0877308353798467,1.111002497953487,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,3,8,0.8309666666666669,0.0017398562617860363,0.8250007885588927,0.836932544774441,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,4,4,0.7515999999999999,0.0018057034562052033,0.7454083352314126,0.7577916647685873,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,4,5,0.8043999999999999,0.002085082881198949,0.797250357476617,0.8115496425233828,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,4,6,0.8676666666666667,0.0026946973108285892,0.8584266874529544,0.876906645880379,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,4,7,0.9848666666666667,0.0034687846637279918,0.9729723815234366,0.9967609518098968,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,4,8,0.8260000000000002,0.0021062189326113245,0.8187778830376792,0.8332221169623212,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,5,5,0.7001666666666669,0.0019040792763884912,0.6936376762437388,0.706695657089595,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,5,6,0.8418,0.0028378793705923977,0.8320690568287858,0.8515309431712141,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,5,7,0.9923666666666667,0.0033251283197418924,0.9809649717772716,1.003768361556062,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,5,8,0.8584333333333333,0.001627511820826603,0.8528526785658838,0.8640139881007828,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,6,6,0.5099666666666666,0.001899444858933279,0.503453567424088,0.5164797659092452,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,6,7,0.7736999999999999,0.003555476399778029,0.7615084533291452,0.7858915466708547,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,6,8,0.8002333333333329,0.001898016607755183,0.7937251314909723,0.8067415351756935,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,7,7,0.5522333333333334,0.0024132832344895116,0.5439583085897837,0.560508358076883,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,7,8,0.9125666666666665,0.0033466710558865582,0.901091102837193,0.9240422304961401,60,0.95,mixture/0.5/9/5/1
0.5,9,1,1000,constant,8,8,0.6761666666666669,0.0015266311396453399,0.6709319265937674,0.6814014067395664,60,0.95,mixture/0.5/9/5/1
0.5,9,2,400,constant,0,0,0.7034166666666669,0.004415707176452403,0.6882754326734083,0.7185579006599255,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,0,1,0.9501666666666666,0.003793703277463694,0.9371582522203041,0.9631750811130291,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,0,2,1.0207499999999998,0.004849172857419084,1.0041224343635193,1.0373775656364803,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,0,3,0.9280000000000003,0.003523929496463456,0.91591662604662,0.9400833739533805,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,0,4,1.017,0.004125845230986799,1.002852687787932,1.0311473122120678,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,0,5,0.9670833333333332,0.005641467316575755,0.9477390305314839,0.9864276361351825,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,0,6,0.8691666666666666,0.0033067442354670763,0.85782800986169,0.8805053234716432,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,0,7,0.9369166666666666,0.003998749215930157,0.923205160187788,0.9506281731455453,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,0,8,1.084,0.0030434703652913717,1.0735640958263344,1.0944359041736658,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,1,1,0.6511666666666667,0.004022125718062784,0.6373750033579554,0.664958329975378,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,1,2,0.9087499999999997,0.004431884028852486,0.8935532964074955,0.923946703592504,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,1,3,0.9936666666666666,0.00554751772588612,0.9746445122046774,1.0126888211286558,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,1,4,0.9830833333333339,0.003973947052856608,0.9694568722027153,0.9967097944639525,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,1,5,0.8796666666666665,0.003994817735295288,0.8659686410337439,0.893364692299589,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,1,6,0.86575,0.003813862982260589,0.8526724589572925,0.8788275410427075,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,1,7,0.9433333333333332,0.003466275510309441,0.931447651948803,0.9552190147178635,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,1,8,0.9005833333333333,0.005018456988571224,0.8833753010719848,0.9177913655946818,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,2,2,0.6759166666666668,0.0026293961484457565,0.666900601797851,0.6849327315354826,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,2,3,0.8582499999999998,0.002528998484248922,0.8495781935852065,0.8669218064147932,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,2,4,0.7683333333333336,0.0025508020968118667,0.7595867634465704,0.7770799032200969,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,2,5,0.8513333333333336,0.004155974983113308,0.8370827077427112,0.865583958923956,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,2,6,0.9219166666666667,0.0035496710810196887,0.9097450261368247,0.9340883071965087,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,2,7,0.8499166666666668,0.0028683241496552125,0.8400813299056509,0.8597520034276827,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,2,8,0.7644999999999995,0.0035289360762853837,0.7523994587405547,0.7766005412594443,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,3,3,0.6590000000000001,0.003398653771366999,0.6473461900986648,0.6706538099013355,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,3,4,0.8065833333333331,0.0025475469165261817,0.7978479252932291,0.8153187413734371,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,3,5,0.9915833333333335,0.00412120681043647,0.9774519260280234,1.0057147406386435,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,3,6,0.8538333333333337,0.00417377924009038,0.8395216578564318,0.8681450088102355,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,3,7,0.8116666666666668,0.002698782595040194,0.8024126792224027,0.8209206541109308,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,3,8,0.8465833333333335,0.0030704801577679523,0.8360548139631307,0.8571118527035362,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,4,4,0.6394166666666667,0.0031423201751035064,0.6286418115524731,0.6501915217808604,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,4,5,0.9405833333333334,0.0036632463502985287,0.9280222490158307,0.9531444176508361,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,4,6,0.9597499999999998,0.005382836555063794,0.9412925288474026,0.978207471152597,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,4,7,0.7838333333333333,0.0024882965228620537,0.7753010918617566,0.79236557480491,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,4,8,0.7882499999999997,0.00352718458170909,0.7761554645258476,0.8003445354741517,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,5,5,0.7069166666666666,0.0038309836817543553,0.6937804196213179,0.7200529137120154,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,5,6,0.9343333333333331,0.006040665707068834,0.9136201996741252,0.955046466992541,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,5,7,0.8899999999999999,0.0037488227907416733,0.8771454784464482,0.9028545215535516,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,5,8,0.8778333333333337,0.00394948088319267,0.8642907654467635,0.8913759012199038,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,6,6,0.6388333333333337,0.002404582097977397,0.6305881443417196,0.6470785223249478,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,6,7,0.9460000000000003,0.0036838324431122714,0.9333683270234574,0.9586316729765432,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,6,8,0.9580833333333334,0.004780627790527419,0.9416908052243467,0.9744758614423201,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,7,7,0.6760833333333335,0.002779799170353009,0.6665515441972621,0.6856151224694048,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,7,8,0.8532499999999997,0.0025149973885487007,0.8446262026260435,0.861873797373956,60,0.95,mixture/0.5/9/5/2
0.5,9,2,400,constant,8,8,0.5865833333333333,0.0028086118237748395,0.5769527470827811,0.5962139195838856,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,0,0,0.6883666666666668,0.0021473892527058337,0.6810033787830826,0.695729954550251,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,0,1,0.9370666666666666,0.002139468578964559,0.9297305383681066,0.9444027949652266,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,0,2,1.0049666666666668,0.0030777097900531645,0.9944133572572379,1.0155199760760956,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,0,3,0.917066666666667,0.0018266493462826825,0.91080317951263,0.923330153820704,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,0,4,1.0063333333333333,0.002375090443317049,0.9981892697167083,1.0144773969499583,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,0,5,0.9524000000000001,0.0035864780577548566,0.9401021502300383,0.964697849769962,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,0,6,0.8590999999999998,0.0015170779227609954,0.8538980174190385,0.864301982580961,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,0,7,0.9306666666666665,0.002548807926379382,0.9219269346882912,0.9394063986450418,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,0,8,1.0680333333333334,0.00202665384325411,1.0610840409917384,1.0749826256749284,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,1,1,0.6365999999999998,0.002493517017917479,0.6280498577179672,0.6451501422820325,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,1,2,0.8993999999999999,0.002683407901550135,0.8901987315931188,0.9086012684068809,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,1,3,0.9865999999999998,0.0034668079067272984,0.974712493055391,0.9984875069446086,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,1,4,0.9706666666666666,0.002407927897763684,0.962410005098762,0.9789233282345712,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,1,5,0.8648333333333331,0.0020259846830541135,0.8578863355078284,0.8717803311588378,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,1,6,0.8558666666666662,0.002454036990713279,0.847451899378054,0.8642814339552785,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,1,7,0.9351666666666667,0.002060821879087512,0.9281002138782914,0.942233119455042,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,1,8,0.8880333333333337,0.0031152954776988667,0.8773511445239129,0.8987155221427544,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,2,2,0.6678666666666665,0.001892516733264827,0.6613773236125509,0.6743560097207821,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,2,3,0.8491000000000001,0.001351646829812572,0.8444652721730339,0.8537347278269662,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,2,4,0.7550333333333334,0.001606126453476638,0.7495260078964167,0.7605406587702502,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,2,5,0.8434,0.0027247764641638076,0.8340568809083999,0.8527431190916002,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,2,6,0.9143000000000001,0.0027600151477517655,0.9048360492652455,0.9237639507347547,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,2,7,0.8386,0.0018159992035638763,0.832373031640467,0.844826968359533,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,2,8,0.7526666666666669,0.0021321677606836406,0.7453555725004705,0.7599777608328634,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,3,3,0.6379333333333334,0.0015694589853167053,0.6325517387687694,0.6433149278978973,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,3,4,0.7951666666666665,0.001706280632541674,0.7893159176737872,0.8010174156595458,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,3,5,0.9853333333333333,0.002611000919260018,0.9763803447642654,0.9942863219024012,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,3,6,0.8436666666666672,0.0023992308874354103,0.8354398267022249,0.8518935066311095,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,3,7,0.8044333333333332,0.00151160607269907,0.7992501134462855,0.809616553220381,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,3,8,0.8366666666666667,0.0021162095240143844,0.8294102924775596,0.8439230408557737,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,4,4,0.6246333333333333,0.0018359201062504995,0.6183380572176738,0.6309286094489928,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,4,5,0.9254333333333336,0.0021207032554206584,0.9181615503691409,0.9327051162975262,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,4,6,0.9449000000000002,0.0031795337752960847,0.9339975413546548,0.9558024586453455,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,4,7,0.7727333333333335,0.0015345119518335969,0.7674715703586358,0.7779950963080312,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,4,8,0.7756666666666666,0.0022252615750092872,0.7680363585739792,0.783296974759354,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,5,5,0.6865666666666667,0.002107340770357402,0.6793407029801094,0.6937926303532239,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,5,6,0.9219000000000004,0.003286825267485791,0.9106296443171447,0.9331703556828561,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,5,7,0.8813000000000001,0.0024392390218364677,0.8729359741895781,0.889664025810422,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,5,8,0.8777999999999996,0.002585793434057684,0.8689334466080344,0.8866665533919648,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,6,6,0.6289000000000001,0.0015798340755328367,0.6234828297818916,0.6343171702181086,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,6,7,0.9372666666666668,0.002503316068158353,0.9286829239426936,0.94585040939064,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,6,8,0.9535666666666669,0.0030764612684007356,0.9430176383741078,0.964115694959226,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,7,7,0.6668666666666666,0.0013821841935897747,0.6621272277816498,0.6716061055516834,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,7,8,0.846033333333333,0.0018487996818621231,0.8396938938118413,0.8523727728548246,60,0.95,mixture/0.5/9/5/2
0.5,9,2,1000,constant,8,8,0.5768333333333332,0.0016667514102749336,0.571118128021227,0.5825485386454394,60,0.95,mixture/0.5/9/5/2
0.5,9,3,400,constant,0,0,0.7216666666666668,0.0036256046966259103,0.7092346536537989,0.7340986796795347,60,0.95,mixture/0.5/9/5/3
0.5,9,3,400,constant,0,1,1.0076666666666663,0.006319491266563573,0.9859974544291223,1.0293358789042102,60,0.95,mixture/0.5/9/5/3
0.5,9,3,400,constant,0,2,0.8975833333333333,0.003356189296112052,0.8860751319450952,0.9090915347215713,60,0.95,mixture/0.5/9/5/3
0.5,9,3,400,constant,0,3,1.1205833333333335,0.006197196909021868,1.0993334621910207,1.1418332044756463,60,0.95,mixture/0.5/9/5/3
0.5,9,3,400,constant,0,4,0.92075,0.0051733031007037845,0.9030110083423292,0.9384889916576707,60,0.95,mixture/0.5/9/5/3
