alpha,K,mixture_id,dataset_id,n,N,d,cost_scheme,rule,threshold,k_hat,k_correct,exact_recovery,mixture_key
0.3,3,13,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.3/3/5/13
0.3,3,13,0,1000,200,5,constant,geomean,0.16278820596099713,3,1,1,mixture/0.3/3/5/13
0.3,3,13,0,1000,200,5,constant,ratio,0.08599999999999997,3,1,1,mixture/0.3/3/5/13
0.3,3,13,0,1000,200,5,constant,ratio-half,0.08599999999999997,3,1,1,mixture/0.3/3/5/13
0.3,3,13,0,1000,200,5,constant,asw-pam,,3,1,1,mixture/0.3/3/5/13
0.3,3,13,0,1000,200,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/13
0.3,3,14,0,1000,200,5,constant,stated,0.5395907397331495,2,0,0,mixture/0.3/3/5/14
0.3,3,14,0,1000,200,5,constant,geomean,0.2084514331924826,3,1,1,mixture/0.3/3/5/14
0.3,3,14,0,1000,200,5,constant,ratio,0.21999999999999997,2,0,0,mixture/0.3/3/5/14
0.3,3,14,0,1000,200,5,constant,ratio-half,0.21999999999999997,2,0,0,mixture/0.3/3/5/14
0.3,3,14,0,1000,200,5,constant,asw-pam,,2,0,0,mixture/0.3/3/5/14
0.3,3,14,0,1000,200,5,constant,asw-average,,2,0,0,mixture/0.3/3/5/14
0.3,3,15,0,1000,200,5,constant,stated,0.5395907397331495,3,1,1,mixture/0.3/3/5/15
0.3,3,15,0,1000,200,5,constant,geomean,0.1581771159175689,3,1,1,mixture/0.3/3/5/15
0.3,3,15,0,1000,200,5,constant,ratio,0.05400000000000005,3,1,1,mixture/0.3/3/5/15
0.3,3,15,0,1000,200,5,constant,ratio-half,0.05400000000000005,3,1,1,mixture/0.3/3/5/15
0.3,3,15,0,1000,200,5,constant,asw-pam,,3,1,1,mixture/0.3/3/5/15
0.3,3,15,0,1000,200,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/15
0.3,3,16,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.3/3/5/16
0.3,3,16,0,1000,200,5,constant,geomean,0.09011104260855052,3,1,1,mixture/0.3/3/5/16
0.3,3,16,0,1000,200,5,constant,ratio,0.03599999999999992,3,1,1,mixture/0.3/3/5/16
0.3,3,16,0,1000,200,5,constant,ratio-half,0.03599999999999992,3,1,1,mixture/0.3/3/5/16
0.3,3,16,0,1000,200,5,constant,asw-pam,,3,1,1,mixture/0.3/3/5/16
0.3,3,16,0,1000,200,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/16
0.3,3,17,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.3/3/5/17
0.3,3,17,0,1000,200,5,constant,geomean,0.12680693987317893,3,1,1,mixture/0.3/3/5/17
0.3,3,17,0,1000,200,5,constant,ratio,0.08200000000000007,3,1,1,mixture/0.3/3/5/17
0.3,3,17,0,1000,200,5,constant,ratio-half,0.08200000000000007,3,1,1,mixture/0.3/3/5/17
0.3,3,17,0,1000,200,5,constant,asw-pam,,3,1,1,mixture/0.3/3/5/17
0.3,3,17,0,1000,200,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/17
0.3,3,18,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.3/3/5/18
0.3,3,18,0,1000,200,5,constant,geomean,0.1180677771451632,3,1,1,mixture/0.3/3/5/18
0.3,3,18,0,1000,200,5,constant,ratio,0.05599999999999994,3,1,1,mixture/0.3/3/5/18
0.3,3,18,0,1000,200,5,constant,ratio-half,0.05599999999999994,3,1,1,mixture/0.3/3/5/18
0.3,3,18,0,1000,200,5,constant,asw-pam,,3,1,1,mixture/0.3/3/5/18
0.3,3,18,0,1000,200,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/18
0.3,3,19,0,1000,200,5,constant,stated,0.5395907397331495,2,0,0,mixture/0.3/3/5/19
0.3,3,19,0,1000,200,5,constant,geomean,0.1839565166010708,3,1,1,mixture/0.3/3/5/19
0.3,3,19,0,1000,200,5,constant,ratio,0.09799999999999998,3,1,1,mixture/0.3/3/5/19
0.3,3,19,0,1000,200,5,constant,ratio-half,0.09799999999999998,3,1,1,mixture/0.3/3/5/19
0.3,3,19,0,1000,200,5,constant,asw-pam,,2,0,0,mixture/0.3/3/5/19
0.3,3,19,0,1000,200,5,constant,asw-average,,2,0,0,mixture/0.3/3/5/19
0.3,4,0,0,1000,200,5,constant,stated,0.5395907397331495,2,0,0,mixture/0.3/4/5/0
0.3,4,0,0,1000,200,5,constant,geomean,0.153909064060568,4,1,1,mixture/0.3/4/5/0
0.3,4,0,0,1000,200,5,constant,ratio,0.10999999999999999,4,1,1,mixture/0.3/4/5/0
0.3,4,0,0,1000,200,5,constant,ratio-half,0.10999999999999999,4,1,1,mixture/0.3/4/5/0
0.3,4,0,0,1000,200,5,constant,asw-pam,,2,0,0,mixture/0.3/4/5/0
0.3,4,0,0,1000,200,5,constant,asw-average,,2,0,0,mixture/0.3/4/5/0
0.3,4,1,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.3/4/5/1
0.3,4,1,0,1000,200,5,constant,geomean,0.12325583150504488,4,1,1,mixture/0.3/4/5/1
0.3,4,1,0,1000,200,5,constant,ratio,0.05400000000000005,4,1,1,mixture/0.3/4/5/1
0.3,4,1,0,1000,200,5,constant,ratio-half,0.05400000000000005,4,1,1,mixture/0.3/4/5/1
0.3,4,1,0,1000,200,5,constant,asw-pam,,4,1,1,mixture/0.3/4/5/1
0.3,4,1,0,1000,200,5,constant,asw-average,,4,1,1,mixture/0.3/4/5/1
0.3,4,2,0,1000,200,5,constant,stated,0.5395907397331495,2,0,0,mixture/0.3/4/5/2
0.3,4,2,0,1000,200,5,constant,geomean,0.1989874367893611,4,1,1,mixture/0.3/4/5/2
0.3,4,2,0,1000,200,5,constant,ratio,0.08999999999999997,4,1,1,mixture/0.3/4/5/2
0.3,4,2,0,1000,200,5,constant,ratio-half,0.08999999999999997,4,1,1,mixture/0.3/4/5/2
0.3,4,2,0,1000,200,5,constant,asw-pam,,2,0,0,mixture/0.3/4/5/2
0.3,4,2,0,1000,200,5,constant,asw-average,,2,0,0,mixture/0.3/4/5/2
0.3,4,3,0,1000,200,5,constant,stated,0.5395907397331495,3,0,0,mixture/0.3/4/5/3
0.3,4,3,0,1000,200,5,constant,geomean,0.14947909552843827,4,1,1,mixture/0.3/4/5/3
0.3,4,3,0,1000,200,5,constant,ratio,0.07,4,1,1,mixture/0.3/4/5/3
0.3,4,3,0,1000,200,5,constant,ratio-half,0.07,4,1,1,mixture/0.3/4/5/3
0.3,4,3,0,1000,200,5,constant,asw-pam,,4,1,1,mixture/0.3/4/5/3
0.3,4,3,0,1000,200,5,constant,asw-average,,4,1,1,mixture/0.3/4/5/3
0.3,4,4,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.3/4/5/4
0.3,4,4,0,1000,200,5,constant,geomean,0.11921409312660987,4,1,1,mixture/0.3/4/5/4
0.3,4,4,0,1000,200,5,constant,ratio,0.05600000000000005,4,1,1,mixture/0.3/4/5/4
0.3,4,4,0,1000,200,5,constant,ratio-half,0.05600000000000005,4,1,1,mixture/0.3/4/5/4
0.3,4,4,0,1000,200,5,constant,asw-pam,,3,0,0,mixture/0.3/4/5/4
0.3,4,4,0,1000,200,5,constant,asw-average,,3,0,0,mixture/0.3/4/5/4
